departamento,anio_referencia_y,produccion_anual_desde_semana_t,produccion_mensual_proxy_t,produccion_anual_departamental_t,area_cosechada_departamental_ha,rendimiento_departamental_t_ha,peso_mensual_prod_nacional,produccion_nacional_mensual_oficial_miles_sacos,valor_cosecha_anual_millones,PRECTOTCORR,IMERG_PRECTOT,lluvia_acum_4s,lluvia_acum_8s,T2M_mean,T2M_MAX_mean,T2M_MIN_mean,RH2M_mean,QV2M_mean,GWETTOP_mean,GWETROOT_mean,ALLSKY_SFC_SW_DWN_mean,WS2M_mean,anomalia_lluvia_semana_iso_mean,t2m_max_ma_4s_mean,gwetroot_ma_4s_mean,gwettop_ma_4s_mean,indice_climatico_base_x_mean,indice_climatico_ajustado_x_mean,dummy_exceso_lluvia_p75_any,dummy_exceso_lluvia_p75_mean,dummy_estres_hidrico_p25_any,dummy_estres_hidrico_p25_mean,dummy_temp_max_alta_p75_any,dummy_temp_max_alta_p75_mean,dummy_indice_climatico_bajo_p25_any,dummy_indice_climatico_bajo_p25_mean,dummy_indice_climatico_alto_p75_any,dummy_indice_climatico_alto_p75_mean,dummy_trm_lag4_alta_p75_any,dummy_trm_lag4_alta_p75_mean,dummy_devaluacion_4s_p75_any,dummy_devaluacion_4s_p75_mean,dummy_precio_interno_alto_p75_any,dummy_precio_interno_alto_p75_mean,dummy_precio_externo_alto_p75_any,dummy_precio_externo_alto_p75_mean,dummy_exportaciones_altas_p75_any,dummy_exportaciones_altas_p75_mean,precio_interno_cop_carga_mean,precio_interno_cop_carga_lag_1s_mean,precio_interno_cop_carga_lag_4s_mean,precio_interno_cop_carga_ma_4s_mean,precio_interno_cop_carga_var_4s_mean,precio_externo_exdock_cent_usd_lb_mean,precio_externo_exdock_cent_usd_lb_lag_1s_mean,precio_externo_exdock_cent_usd_lb_lag_4s_mean,precio_externo_exdock_cent_usd_lb_ma_4s_mean,precio_externo_exdock_cent_usd_lb_var_4s_mean,exportaciones_mensual_miles_sacos_mean,exportaciones_mensual_miles_sacos_lag_1s_mean,exportaciones_mensual_miles_sacos_lag_4s_mean,exportaciones_mensual_miles_sacos_ma_4s_mean,exportaciones_mensual_miles_sacos_var_4s_mean,trm_viernes_cop_usd_mean,trm_promedio_semana_cop_usd_mean,trm_viernes_cop_usd_lag_1s_mean,trm_viernes_cop_usd_lag_4s_mean,trm_viernes_cop_usd_ma_4s_mean,trm_viernes_cop_usd_var_4s_mean,nivel,dias_productivos_periodo_2021_2024,diff_target_anual
CAUCA,2023,2955.75,226.0905133703615,2955.75,2565.66,1.15,0.0764917578855997,868,11143094.64744758,219.8314285714286,3692,852.4214285714286,1688.968571428572,21.75428571428572,26.75535714285714,18.43274725274725,82.83192307692308,15.01510989010989,0.7858241758241759,0.7879945054945056,14.90771978021978,1.327884615384615,-0.1610013736263736,26.75389423076923,0.7883173076923077,0.7857623626373627,0.489834087172565,0.8469502261517695,1,0.1730769230769231,1,0.3076923076923077,1,0.5,1,0.3269230769230769,1,0.2115384615384615,0,0,0,0,1,0.03846153846153846,1,0.1538461538461539,1,0.09615384615384616,1624093.063186813,1633925.480769231,1660387.019230769,1638151.442307692,-0.01727955955299274,18.76211538461538,18.75730769230769,18.74288461538461,18.75490384615384,0.004430766360096269,882.6645384615384,882.0552115384615,880.2272307692308,881.7505480769231,0.01040548126983886,4314.476730769231,4323.717115384616,4333.479615384615,4381.41826923077,4340.771923076923,-0.01438497307692308,PANEL_DEPARTAMENTAL,7,-7.293242366785762
CAUCA,2024,3373.6,231.1337851287566,3373.6,2370.13,1.42,0.0685125044844547,959,16061885.36132928,235.07,3692,951.7085714285714,1911.5,22.01057692307692,27.07244505494506,18.71535714285714,83.18991758241759,15.31497252747253,0.7803571428571429,0.7838736263736265,15.36145604395604,1.434368131868132,0.1320480769230769,27.05918956043956,0.7847390109890109,0.78114010989011,0.4894521136824962,0.8468356341047488,1,0.2692307692307692,1,0.25,1,0.4230769230769231,1,0.3076923076923077,1,0.25,0,0,0,0,1,0.3076923076923077,1,0.9230769230769231,1,0.1538461538461539,1890475.274725275,1864736.263736264,1790620.879120879,1852584.478021978,0.05303062123666364,24.98961538461538,24.83326923076923,24.36423076923077,24.75509615384616,0.03533807794588139,1025.776596153846,1021.214019230769,1007.526288461538,1018.932730769231,0.02127006683831401,4071.30076923077,4069.508846153846,4060.148269230769,4036.268269230769,4056.672115384616,0.008866373653846155,PANEL_DEPARTAMENTAL,7,-27.96137333266142
HUILA,2021,4880.42,419.4747570962869,4880.42,4604.17,1.06,0.0859505446449868,1081,10768530.45442331,242.7471428571428,3692,970.3457142857143,1867.953333333333,15.30115384615384,19.52516483516484,12.05107142857143,88.26565934065934,12.05777472527473,0.8373076923076923,0.8421153846153846,13.8007967032967,1.153269230769231,0.678614010989011,19.47734126984127,0.8441124847374847,0.8387713675213675,0.5918100471593323,0.8775430141477997,1,0.3653846153846154,0,0.0,1,0.03846153846153846,1,0.01923076923076923,1,0.4230769230769231,0,0,0,0,1,0.07692307692307693,0,0.0,1,0.6730769230769231,1529753.663003663,1510154.761904762,1473178.814382896,1500016.712454212,0.05936663073163961,15.60423076923077,15.61384615384616,15.60551020408163,15.61865384615385,-0.001995547136641952,1042.890980769231,1041.060596153846,1033.339,1040.145403846154,0.1010657344166499,3749.625192307692,3746.956153846154,3739.074038461539,3725.51306122449,3745.0002,0.01104246,PANEL_DEPARTAMENTAL,7,-16.78341623499728
HUILA,2022,4712.69,369.0691840019723,4712.69,4706.54,1.0,0.0783139107392958,868,14502232.05729942,216.73,3692,871.1885714285714,1767.91,15.19321428571429,19.63456043956044,11.79815934065934,87.71241758241757,11.88546703296703,0.8072527472527473,0.7976648351648351,13.74005494505495,1.145192307692308,0.1782843406593406,19.65852335164835,0.7976167582417583,0.8072458791208792,0.5584555229344794,0.8675366568803438,1,0.2884615384615384,1,0.07692307692307693,1,0.03846153846153846,1,0.1153846153846154,1,0.3461538461538461,0,0,0,0,1,0.5961538461538461,0,0.0,1,0.09615384615384616,2150401.556776557,2152731.227106227,2163461.996336996,2154378.891941392,-0.004463023397281523,17.52461538461538,17.44769230769231,17.21692307692308,17.40923076923077,0.01810437951138497,952.7013461538462,955.2432692307692,962.8690384615385,956.5142307692307,-0.0005978389633927476,4264.70173076923,4258.470769230769,4248.758653846154,4201.03173076923,4241.665576923077,0.01578807057692308,PANEL_DEPARTAMENTAL,7,-9.977109260924408
HUILA,2023,5606.46,428.8479809152997,5606.46,4846.99,1.16,0.0764917578855997,868,11143094.64744758,188.89,3692,724.6457142857143,1429.114285714286,15.70950549450549,20.16065934065934,12.33934065934066,87.139010989011,12.17928571428572,0.7553296703296704,0.7383241758241758,13.4171978021978,1.329532967032967,-0.3571002747252747,20.15607142857143,0.7395947802197802,0.7561607142857143,0.4792635301352224,0.8437790590405666,1,0.2307692307692308,1,0.3461538461538461,1,0.3076923076923077,1,0.3461538461538461,1,0.1538461538461539,0,0,0,0,1,0.03846153846153846,1,0.1538461538461539,1,0.09615384615384616,1624093.063186813,1633925.480769231,1660387.019230769,1638151.442307692,-0.01727955955299274,18.76211538461538,18.75730769230769,18.74288461538461,18.75490384615384,0.004430766360096269,882.6645384615384,882.0552115384615,880.2272307692308,881.7505480769231,0.01040548126983886,4314.476730769231,4323.717115384616,4333.479615384615,4381.41826923077,4340.771923076923,-0.01438497307692308,PANEL_DEPARTAMENTAL,7,-13.83380583597682
HUILA,2024,6633.9,454.5051034994246,6633.9,4620.47,1.44,0.0685125044844547,959,16061885.36132928,175.0314285714286,3692,704.9314285714286,1391.798571428571,16.34568681318681,21.02722527472528,12.90054945054945,85.9971978021978,12.47782967032967,0.6982142857142857,0.6728571428571428,13.91508241758242,1.373186813186813,-0.6236112637362636,21.02958791208791,0.6738873626373626,0.6990453296703296,0.4039138354313941,0.8211741506294181,1,0.1346153846153846,1,0.5961538461538461,1,0.6538461538461539,1,0.5384615384615384,1,0.07692307692307693,0,0,0,0,1,0.3076923076923077,1,0.9230769230769231,1,0.1538461538461539,1890475.274725275,1864736.263736264,1790620.879120879,1852584.478021978,0.05303062123666364,24.98961538461538,24.83326923076923,24.36423076923077,24.75509615384616,0.03533807794588139,1025.776596153846,1021.214019230769,1007.526288461538,1018.932730769231,0.02127006683831401,4071.30076923077,4069.508846153846,4060.148269230769,4036.268269230769,4056.672115384616,0.008866373653846155,PANEL_DEPARTAMENTAL,7,-54.98368346915595
TOLIMA,2021,6305.07,541.9242005247675,6305.07,7506.04,0.84,0.0859505446449868,1081,10768530.45442331,198.0842857142857,3692,783.0885714285714,1508.298095238095,22.99337912087912,28.02857142857143,18.8204945054945,74.25673076923077,14.40049450549451,0.6213736263736264,0.6007967032967033,16.18068681318681,1.286208791208791,-1.277989010989011,27.99605311355311,0.6034859584859584,0.6242200854700855,0.4358343106150419,0.8307502931845125,1,0.07692307692307693,1,0.6346153846153846,1,0.3269230769230769,1,0.5,1,0.03846153846153846,0,0,0,0,1,0.07692307692307693,0,0.0,1,0.6730769230769231,1529753.663003663,1510154.761904762,1473178.814382896,1500016.712454212,0.05936663073163961,15.60423076923077,15.61384615384616,15.60551020408163,15.61865384615385,-0.001995547136641952,1042.890980769231,1041.060596153846,1033.339,1040.145403846154,0.1010657344166499,3749.625192307692,3746.956153846154,3739.074038461539,3725.51306122449,3745.0002,0.01104246,PANEL_DEPARTAMENTAL,7,-25.53703244302051
TOLIMA,2022,5325.52,417.0622979203351,5325.52,7442.22,0.72,0.0783139107392958,868,14502232.05729942,327.23,3692,1312.991428571429,2627.925714285714,22.23057692307692,26.72914835164835,18.38876373626374,79.17815934065933,14.77541208791209,0.738131868131868,0.7143956043956045,15.61741758241758,1.16510989010989,1.205582417582418,26.78041208791209,0.7086263736263736,0.7327747252747253,0.6123956485585506,0.8837186945675651,1,0.5,1,0.1538461538461539,1,0.0576923076923077,1,0.0576923076923077,1,0.3653846153846154,0,0,0,0,1,0.5961538461538461,0,0.0,1,0.09615384615384616,2150401.556776557,2152731.227106227,2163461.996336996,2154378.891941392,-0.004463023397281523,17.52461538461538,17.44769230769231,17.21692307692308,17.40923076923077,0.01810437951138497,952.7013461538462,955.2432692307692,962.8690384615385,956.5142307692307,-0.0005978389633927476,4264.70173076923,4258.470769230769,4248.758653846154,4201.03173076923,4241.665576923077,0.01578807057692308,PANEL_DEPARTAMENTAL,7,-14.07752922457348
TOLIMA,2023,5199.53,397.7211898789125,5199.53,7725.03,0.67,0.0764917578855997,868,11143094.64744758,258.0414285714286,3692,1026.971428571429,2063.094285714286,22.80057692307692,27.48802197802198,18.76835164835165,77.94752747252747,15.03879120879121,0.7377747252747253,0.7192857142857143,16.39326923076923,1.23739010989011,-0.124967032967033,27.44263736263736,0.7223145604395604,0.740364010989011,0.5960872027333756,0.8788261608200126,1,0.2115384615384615,0,0.0,1,0.2115384615384615,1,0.1538461538461539,1,0.3461538461538461,0,0,0,0,1,0.03846153846153846,1,0.1538461538461539,1,0.09615384615384616,1624093.063186813,1633925.480769231,1660387.019230769,1638151.442307692,-0.01727955955299274,18.76211538461538,18.75730769230769,18.74288461538461,18.75490384615384,0.004430766360096269,882.6645384615384,882.0552115384615,880.2272307692308,881.7505480769231,0.01040548126983886,4314.476730769231,4323.717115384616,4333.479615384615,4381.41826923077,4340.771923076923,-0.01438497307692308,PANEL_DEPARTAMENTAL,7,-12.82971580254616
TOLIMA,2024,8120.99,556.3893637932124,8120.99,7498.54,1.08,0.0685125044844547,959,16061885.36132928,271.0928571428572,3692,1062.811428571429,2103.001428571429,23.63096153846154,28.52197802197802,19.4785989010989,75.71538461538461,15.27552197802198,0.6910164835164836,0.6724175824175824,16.6357967032967,1.228241758241758,0.126021978021978,28.53867445054945,0.6719299450549451,0.6903571428571429,0.5208900020709815,0.8562670006212945,1,0.2307692307692308,1,0.2307692307692308,1,0.4423076923076923,1,0.3076923076923077,1,0.2692307692307692,0,0,0,0,1,0.3076923076923077,1,0.9230769230769231,1,0.1538461538461539,1890475.274725275,1864736.263736264,1790620.879120879,1852584.478021978,0.05303062123666364,24.98961538461538,24.83326923076923,24.36423076923077,24.75509615384616,0.03533807794588139,1025.776596153846,1021.214019230769,1007.526288461538,1018.932730769231,0.02127006683831401,4071.30076923077,4069.508846153846,4060.148269230769,4036.268269230769,4056.672115384616,0.008866373653846155,PANEL_DEPARTAMENTAL,7,-67.30911584681417
