fecha_semana_inicio,fecha_semana_fin,anio_semana_fin,anio_referencia_y,mes_referencia_y,semana_iso,dias_productivos_periodo_2021_2024,nivel,produccion_semanal_proxy_t,produccion_anual_proxy_5mun_t,area_cosechada_proxy_ha,rendimiento_proxy_t_ha,produccion_mensual_proxy_t,peso_mensual_prod_nacional,produccion_nacional_mensual_oficial_miles_sacos,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,score_humedad,score_precipitacion,score_temperatura,score_radiacion,indice_climatico_base_x,indice_climatico_ajustado_x,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,t2m_max_ma_4s,gwetroot_ma_4s,gwettop_ma_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,dummy_indice_climatico_bajo_p25,dummy_indice_climatico_alto_p75,precio_interno_cop_carga,precio_interno_cop_carga_lag_1s,precio_interno_cop_carga_lag_4s,precio_interno_cop_carga_ma_4s,precio_interno_cop_carga_var_4s,precio_externo_exdock_cent_usd_lb,precio_externo_exdock_cent_usd_lb_lag_1s,precio_externo_exdock_cent_usd_lb_lag_4s,precio_externo_exdock_cent_usd_lb_ma_4s,precio_externo_exdock_cent_usd_lb_var_4s,exportaciones_mensual_miles_sacos,exportaciones_mensual_miles_sacos_lag_1s,exportaciones_mensual_miles_sacos_lag_4s,exportaciones_mensual_miles_sacos_ma_4s,exportaciones_mensual_miles_sacos_var_4s,trm_viernes_cop_usd,trm_promedio_semana_cop_usd,trm_viernes_cop_usd_lag_1s,trm_viernes_cop_usd_lag_4s,trm_viernes_cop_usd_ma_4s,trm_viernes_cop_usd_var_4s,dummy_trm_lag4_alta_p75,dummy_devaluacion_4s_p75,dummy_precio_interno_alto_p75,dummy_precio_externo_alto_p75,dummy_exportaciones_altas_p75,valor_cosecha_anual_millones,valor_cosecha_semanal_proxy_millones,fuente_y_semanal,tipo_target
2021-12-20,2021-12-26,2021,2021,12,51,7,PROXY_NACIONAL_5_DEPARTAMENTOS,486.4418948310665,19562.39,19221.010000000002,1.0177607732372023,2154.2426771090086,0.11012165063210623,1385.0,2.722857142857143,71.0,19.696571428571428,24.245428571428572,16.478857142857144,85.35142857142857,14.317714285714285,0.6911428571428571,0.6808571428571428,15.436285714285713,0.8145714285714286,0.19741698156571164,0.2631091347044654,0.9615529234818576,0.3205374280230324,0.4233420722980347,0.8270026216894104,15.483428571428572,27.899428571428572,-0.5106428571428574,24.261714285714287,0.6777857142857142,0.6937857142857142,0,1,0,1,0,2092428.571428571,2130285.714285714,2174833.333333333,2121642.8571428573,-0.03789015031255827,15.75,15.75,15.25,15.75,0.032786885245901676,1167.18,1167.18,1135.451,1167.18,0.027943962355046592,3994.15,3997.34,3999.85,4008.13,3957.51,-0.00348791,0,0,0,0,1,10768530.454423312,267772.20773104526,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2021-12-27,2022-01-02,2022,2021,12,52,7,PROXY_NACIONAL_5_DEPARTAMENTOS,437.39793025858603,19562.39,19221.010000000002,1.0177607732372023,2154.2426771090086,0.11012165063210623,1385.0,5.210571428571429,71.0,19.399428571428572,23.92,16.413142857142855,85.56228571428571,14.113714285714286,0.7051428571428572,0.6842857142857143,15.063142857142855,0.7737142857142857,0.23334486923895095,0.5319930825767402,0.940684339161497,0.2836739302246808,0.49239114920189425,0.8477173447605683,15.799142857142858,31.257714285714286,-1.1305714285714288,24.228357142857142,0.6787857142857143,0.6941428571428572,0,1,0,0,0,2092142.857142857,2092428.571428571,2144285.714285714,2108607.1428571427,-0.02431712191872082,15.75,15.75,15.75,15.75,0.0,1167.18,1167.18,1167.18,1167.18,0.0,3981.16,3993.53,3994.15,3948.33,3965.72,0.00831491,0,0,0,0,1,10768530.454423312,240774.9223224416,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-01-03,2022-01-09,2022,2022,1,1,7,PROXY_NACIONAL_5_DEPARTAMENTOS,314.78801882738486,17800.94,19056.32,0.9341226427767795,1394.0612262355617,0.07831391073929589,868.0,3.393428571428572,71.0,19.09714285714286,24.02142857142857,15.545714285714286,82.74685714285714,13.33257142857143,0.7062857142857143,0.6897142857142857,15.609428571428571,0.8508571428571429,0.24637888368065766,0.3355876721635477,0.8412295544275249,0.3376425426216551,0.4310832973292466,0.829324989198774,14.612000000000002,32.913714285714285,-1.3259428571428566,24.0605,0.6833571428571429,0.6982857142857143,0,1,0,1,0,2147857.142857143,2092142.857142857,2119571.428571429,2115678.5714285714,0.013345015838781338,15.5,15.75,15.75,15.6875,-0.015873015873015928,1031.827,1167.18,1167.18,1133.34175,-0.11596583217669942,4043.46,4045.23,3981.16,3887.71,4004.65,0.04006214,0,0,1,0,0,14502232.05729942,256454.37251584884,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-01-10,2022-01-16,2022,2022,1,2,7,PROXY_NACIONAL_5_DEPARTAMENTOS,314.78801882738486,17800.94,19056.32,0.9341226427767795,1394.0612262355617,0.07831391073929589,868.0,3.5245714285714285,71.0,18.912857142857142,23.598000000000003,15.618,84.15828571428571,13.402285714285714,0.7051428571428572,0.6877142857142857,13.890285714285715,0.8260000000000002,0.24007132663805414,0.34976221357544307,0.7805978567399885,0.16780512588912724,0.39178575078554595,0.8175357252356638,14.851428571428572,31.953142857142858,-1.309714285714286,23.946214285714287,0.6856428571428571,0.7019285714285715,0,1,0,1,0,2164571.428571429,2147857.142857143,2130285.714285714,2124250.0,0.01609442060085864,15.5,15.5,15.75,15.625,-0.015873015873015928,1031.827,1031.827,1167.18,1099.5035,-0.11596583217669942,3993.65,4000.91,4043.46,3999.85,4003.11,-0.00155006,0,0,1,0,0,14502232.05729942,256454.37251584884,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-01-17,2022-01-23,2022,2022,1,3,7,PROXY_NACIONAL_5_DEPARTAMENTOS,314.78801882738486,17800.94,19056.32,0.9341226427767795,1394.0612262355617,0.07831391073929589,868.0,0.7402857142857143,71.0,20.130857142857145,25.365142857142857,16.216857142857144,79.90657142857143,13.631142857142857,0.6731428571428572,0.6679999999999999,15.450285714285716,0.8308571428571427,0.13464807025232883,0.04882342041875116,0.8186689227298353,0.32192051484701373,0.31228798760251375,0.7936863962807541,12.868857142857143,28.352285714285717,-2.9202142857142857,24.226142857142857,0.6824285714285714,0.6974285714285715,0,1,0,1,0,2172500.0,2164571.428571429,2092428.571428571,2144267.8571428573,0.03826722195671506,15.5,15.5,15.75,15.5625,-0.015873015873015928,1031.827,1031.827,1167.18,1065.66525,-0.11596583217669942,3964.3,3990.57,3993.65,3994.15,3995.64,-0.00747343,0,0,1,0,0,14502232.05729942,256454.37251584884,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-01-24,2022-01-30,2022,2022,1,4,7,PROXY_NACIONAL_5_DEPARTAMENTOS,314.78801882738486,17800.94,19056.32,0.9341226427767795,1394.0612262355617,0.07831391073929589,868.0,4.161428571428571,71.0,19.424,24.26457142857143,15.987428571428572,82.95342857142857,13.611142857142857,0.6851428571428572,0.6705714285714286,15.774571428571429,0.8882857142857142,0.16472271067948716,0.4185967512815761,0.9487685655198346,0.3539573218922885,0.45258787622201646,0.8357763628666048,11.819714285714285,27.618857142857145,2.0542142857142855,24.312285714285714,0.679,0.6924285714285714,0,1,0,0,0,2130142.857142857,2172500.0,2092142.857142857,2153767.8571428573,0.018163195629907758,15.5,15.5,15.75,15.5,-0.015873015873015928,1031.827,1031.827,1167.18,1031.827,-0.11596583217669942,3982.6,3969.46,3964.3,3981.16,3996,0.0003617,0,0,1,0,0,14502232.05729942,256454.37251584884,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-01-31,2022-02-06,2022,2022,2,5,7,PROXY_NACIONAL_5_DEPARTAMENTOS,364.3464824328623,17800.94,19056.32,0.9341226427767795,1490.4249054684344,0.08372731470744997,928.0,2.967714285714286,71.0,19.69542857142857,24.872,15.954285714285714,80.48742857142858,13.340285714285717,0.6691428571428572,0.6597142857142857,15.673142857142858,0.8494285714285713,0.11004919907855276,0.2895744549441047,0.961928934010152,0.3439369989838546,0.4029836167636358,0.8208950850290907,11.394,26.006,-1.1145714285714288,24.52492857142857,0.6715,0.6831428571428572,0,1,0,1,0,2165142.857142857,2130142.857142857,2147857.142857143,2158089.2857142854,0.008047888260724667,15.63,15.5,15.5,15.5325,0.008387096774193692,983.233,1031.827,1031.827,1019.6785,-0.0470951041211366,3962.68,3950.62,3982.6,4043.46,3975.81,-0.01997794,0,0,1,0,0,14502232.05729942,296829.11337840225,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-02-07,2022-02-13,2022,2022,2,6,7,PROXY_NACIONAL_5_DEPARTAMENTOS,372.60622636710855,17800.94,19056.32,0.9341226427767795,1490.4249054684344,0.08372731470744997,928.0,6.082857142857143,71.0,19.146,23.584857142857143,16.071142857142856,85.46885714285715,13.881714285714287,0.7177142857142857,0.6942857142857143,13.526285714285715,0.7645714285714286,0.27918539581072926,0.6262738558458403,0.8573040045121267,0.13184486846562032,0.48838608389309,0.846515825167927,13.952285714285715,28.803714285714285,2.967857142857143,24.521642857142858,0.6731428571428572,0.6862857142857143,0,1,0,0,0,2254142.857142857,2165142.857142857,2164571.428571429,2180482.1428571427,0.04138067581837346,15.63,15.63,15.5,15.565000000000001,0.008387096774193692,983.233,983.233,1031.827,1007.53,-0.0470951041211366,3917.52,3940.58,3962.68,3993.65,3956.78,-0.01906276,0,0,1,0,0,14502232.05729942,303558.2368554945,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-02-14,2022-02-20,2022,2022,2,7,7,PROXY_NACIONAL_5_DEPARTAMENTOS,372.60622636710855,17800.94,19056.32,0.9341226427767795,1490.4249054684344,0.08372731470744997,928.0,6.136857142857143,71.0,19.55057142857143,24.256857142857143,16.338857142857144,83.92514285714284,13.91485714285714,0.7111428571428572,0.6888571428571428,13.685714285714287,0.7939999999999999,0.25482837779333717,0.6321104317213266,0.9904117315284836,0.14759512250197585,0.5169597414154169,0.8550879224246251,19.348857142857142,32.21771428571429,1.8839285714285712,24.24457142857143,0.6783571428571429,0.6957857142857143,0,1,0,0,0,2245857.142857143,2254142.857142857,2172500.0,2198821.428571428,0.03376623376623389,15.63,15.63,15.5,15.5975,0.008387096774193692,983.233,983.233,1031.827,995.3815,-0.0470951041211366,3927.25,3939.26,3917.52,3964.3,3947.51,-0.00934591,0,0,1,0,0,14502232.05729942,303558.2368554945,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-02-21,2022-02-27,2022,2022,2,8,7,PROXY_NACIONAL_5_DEPARTAMENTOS,372.60622636710855,17800.94,19056.32,0.9341226427767795,1490.4249054684344,0.08372731470744997,928.0,6.210285714285715,71.0,19.424285714285716,24.106,16.222,84.12342857142858,13.834285714285713,0.7297142857142858,0.708,14.027142857142858,0.7834285714285715,0.3311210227849726,0.6400469396578347,0.9488625681519091,0.18132550525008462,0.540318560714689,0.8620955682144067,21.397714285714287,33.21742857142857,2.6802142857142863,24.20492857142857,0.6877142857142857,0.7069285714285715,0,1,0,0,0,2183333.333333333,2245857.142857143,2130142.857142857,2212119.0476190476,0.02497037980908945,15.63,15.63,15.5,15.63,0.008387096774193692,983.233,983.233,1031.827,983.233,-0.0470951041211366,3910.64,3923.17,3927.25,3982.6,3929.52,-0.0180686,0,0,1,0,0,14502232.05729942,303558.2368554945,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-02-28,2022-03-06,2022,2022,3,9,7,PROXY_NACIONAL_5_DEPARTAMENTOS,337.3468893574767,17800.94,19056.32,0.9341226427767795,1467.940046980764,0.08246418711488068,914.0,12.794285714285715,71.0,18.82285714285714,22.776285714285713,16.126285714285714,87.95914285714287,14.068000000000001,0.7894285714285714,0.7551428571428571,13.17457142857143,0.7971428571428572,0.5481628513551793,1.0,0.7509870276367724,0.09709834029581117,0.6441685059278776,0.8932505517783632,31.224285714285717,42.61828571428572,6.503214285714287,23.681,0.7115714285714285,0.737,1,0,0,0,1,2040714.285714286,2183333.333333333,2165142.857142857,2181011.904761905,-0.057468989179202734,17.25,15.63,15.63,16.035,0.10364683301343569,1120.626,983.233,983.233,1017.58125,0.13973595271924366,3806.11,3852.78,3910.64,3962.68,3890.38,-0.03951114,0,0,0,0,1,14502232.05729942,274832.83878661686,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-03-07,2022-03-13,2022,2022,3,10,7,PROXY_NACIONAL_5_DEPARTAMENTOS,331.4703331892047,17800.94,19056.32,0.9341226427767795,1467.940046980764,0.08246418711488068,914.0,3.545428571428572,71.0,19.206,24.013714285714286,15.697714285714287,83.24600000000001,13.540857142857144,0.7854285714285714,0.7734285714285714,17.121714285714283,0.7885714285714286,0.5756940250244524,0.3520165524056575,0.8770445572476029,0.48704414587332023,0.5818148080528716,0.8745444424158614,28.686857142857146,42.63914285714286,-2.2322142857142846,23.788214285714286,0.7313571428571428,0.7539285714285714,1,0,0,0,0,2003000.0,2040714.285714286,2254142.857142857,2118226.1904761903,-0.11141390455668909,17.25,17.25,15.63,16.44,0.10364683301343569,1120.626,1120.626,983.233,1051.9295,0.13973595271924366,3827.64,3799.2,3806.11,3917.52,3867.91,-0.02294309,0,0,0,0,1,14502232.05729942,270045.2724418039,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-03-14,2022-03-20,2022,2022,3,11,7,PROXY_NACIONAL_5_DEPARTAMENTOS,331.4703331892047,17800.94,19056.32,0.9341226427767795,1467.940046980764,0.08246418711488068,914.0,6.529714285714286,71.0,19.38657142857143,23.906,16.33142857142857,85.81914285714285,14.16657142857143,0.7928571428571429,0.7774285714285714,15.736857142857144,0.7382857142857142,0.5990361951287302,0.6745722932493361,0.9364542207181804,0.35023145534605393,0.6649540150888429,0.8994862045266528,29.07971428571429,48.42857142857143,1.2691428571428576,23.700499999999998,0.7535,0.7743571428571429,1,0,0,0,1,1959285.714285714,2003000.0,2245857.142857143,2046583.3333333333,-0.12760002544367433,17.25,17.25,15.63,16.845,0.10364683301343569,1120.626,1120.626,983.233,1086.27775,0.13973595271924366,3820.67,3821.39,3827.64,3927.25,3841.26,-0.02713858,0,0,0,0,1,14502232.05729942,270045.2724418039,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-03-21,2022-03-27,2022,2022,3,12,7,PROXY_NACIONAL_5_DEPARTAMENTOS,331.4703331892047,17800.94,19056.32,0.9341226427767795,1467.940046980764,0.08246418711488068,914.0,6.4002857142857135,71.0,19.63171428571429,23.961999999999996,16.698857142857143,86.95485714285715,14.622,0.801142857142857,0.7868571428571428,13.390285714285714,0.7748571428571429,0.6348164321180991,0.6605830399604717,0.9828915209625859,0.1184091678898045,0.6508157666555697,0.8952447299966708,29.269714285714286,50.66742857142857,2.519857142857142,23.664499999999997,0.7732142857142856,0.7922142857142856,1,0,0,0,1,1990571.428571429,1959285.714285714,2183333.333333333,1998392.8571428573,-0.08828789531079573,17.25,17.25,15.63,17.25,0.10364683301343569,1120.626,1120.626,983.233,1120.626,0.13973595271924366,3785.66,3790.55,3820.67,3910.64,3810.02,-0.03195896,0,0,0,0,1,14502232.05729942,270045.2724418039,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-03-28,2022-04-03,2022,2022,3,13,7,PROXY_NACIONAL_5_DEPARTAMENTOS,309.86621800635106,17800.94,19056.32,0.9341226427767795,1467.940046980764,0.08246418711488068,914.0,7.232000000000001,71.0,19.371714285714283,23.833142857142857,16.229142857142858,85.97228571428572,14.200857142857142,0.8145714285714286,0.8042857142857143,14.761714285714286,0.7977142857142857,0.6970187923911129,0.7504786609844977,0.9315660838503471,0.2538952241165179,0.7025520471630784,0.9107656141489234,23.707428571428572,54.931714285714285,1.2261428571428574,23.928714285714285,0.7855,0.7985,0,0,0,0,1,1981285.714285714,1990571.428571429,2040714.285714286,1983535.7142857143,-0.02912145607280381,17.25,17.25,17.25,17.25,0.0,1120.626,1120.626,1120.626,1120.626,0.0,3774.79,3770.15,3785.66,3806.11,3802.19,-0.00822887,0,0,0,0,1,14502232.05729942,252444.63496005468,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-04-04,2022-04-10,2022,2022,4,14,7,PROXY_NACIONAL_5_DEPARTAMENTOS,281.06073109587936,17800.94,19056.32,0.9341226427767795,1204.5459904109116,0.06766754960192617,750.0,13.295142857142858,71.0,19.578857142857142,24.078857142857142,16.377714285714283,87.04314285714285,14.606285714285715,0.8514285714285714,0.8445714285714286,15.722,0.8434285714285714,0.8529319016339123,1.0,0.9997179921037789,0.3487636897369311,0.8507702170583537,0.955231065117506,33.457142857142856,62.144000000000005,5.671214285714287,23.945,0.8032857142857143,0.815,1,0,0,0,1,2027000.0,1981285.714285714,2003000.0,1989535.7142857143,0.011982026959560743,17.63,17.25,17.25,17.345,0.022028985507246412,848.0,1120.626,1120.626,1052.4695,-0.24328009523248606,3777.41,3754.1,3774.79,3827.64,3789.63,-0.01312297,0,0,0,0,0,14502232.05729942,228977.11831772223,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-04-11,2022-04-17,2022,2022,4,15,7,PROXY_NACIONAL_5_DEPARTAMENTOS,281.06073109587936,17800.94,19056.32,0.9341226427767795,1204.5459904109116,0.06766754960192617,750.0,4.251428571428572,71.0,19.686857142857143,23.904000000000003,16.525714285714287,85.97657142857142,14.53257142857143,0.834,0.8402857142857142,14.382285714285715,0.8722857142857144,0.8081710289315168,0.42832437774072013,0.964749012972363,0.21641074856046058,0.6635898200883708,0.8990769460265111,31.178857142857144,60.258571428571436,-1.2350000000000003,23.944499999999998,0.819,0.8252857142857143,1,0,0,0,1,2002333.333333333,2027000.0,1959285.714285714,2000297.619047619,0.021971077895248436,17.63,17.63,17.25,17.439999999999998,0.022028985507246412,848.0,848.0,1120.626,984.313,-0.24328009523248606,3737.32,3743.94,3777.41,3820.67,3768.8,-0.02181555,0,0,0,0,0,14502232.05729942,228977.11831772223,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-04-18,2022-04-24,2022,2022,4,16,7,PROXY_NACIONAL_5_DEPARTAMENTOS,281.06073109587936,17800.94,19056.32,0.9341226427767795,1204.5459904109116,0.06766754960192617,750.0,11.49942857142857,71.0,18.522,22.715142857142858,15.399142857142857,86.65685714285715,13.585714285714285,0.8625714285714287,0.8668571428571429,14.057714285714287,0.8560000000000001,0.9198958294360684,1.0,0.6520022560631692,0.18434571525347182,0.7626159616064371,0.9287847884819311,36.278,65.54771428571429,2.5669999999999984,23.632785714285717,0.839,0.8406428571428571,1,0,0,0,1,2020714.285714286,2002333.333333333,1990571.428571429,2007833.3333333333,0.015142816133199233,17.63,17.63,17.25,17.535,0.022028985507246412,848.0,848.0,1120.626,916.1565,-0.24328009523248606,3819.07,3768.69,3737.32,3785.66,3777.15,0.00882541,0,0,0,0,0,14502232.05729942,228977.11831772223,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-04-25,2022-05-01,2022,2022,4,17,7,PROXY_NACIONAL_5_DEPARTAMENTOS,293.59837108209183,17800.94,19056.32,0.9341226427767795,1204.5459904109116,0.06766754960192617,750.0,5.298285714285714,71.0,19.048857142857145,23.480285714285714,15.826285714285714,86.52228571428572,14.041714285714287,0.8617142857142858,0.8788571428571428,14.858571428571429,0.8891428571428571,0.9416505876630841,0.5414736582051757,0.8253431096070697,0.26346392683752956,0.7108014866607703,0.9132404459982311,34.34428571428572,58.05171428571429,-0.9032142857142862,23.54457142857143,0.8576428571428572,0.8524285714285714,1,0,0,0,1,2070428.571428571,2020714.285714286,1981285.714285714,2030119.0476190476,0.044992429158554836,17.63,17.63,17.25,17.63,0.022028985507246412,848.0,848.0,1120.626,848.0,-0.24328009523248606,3966.27,3940.44,3819.07,3774.79,3825.02,0.050726,0,0,0,0,0,14502232.05729942,239191.39714406113,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-05-02,2022-05-08,2022,2022,5,18,7,PROXY_NACIONAL_5_DEPARTAMENTOS,368.8242109993668,17800.94,19056.32,0.9341226427767795,1633.364362997196,0.09175719726021188,1017.0,5.776,71.0,19.558,24.186285714285713,16.104571428571425,85.90285714285714,14.354571428571429,0.8482857142857142,0.8611428571428572,15.849714285714285,0.9017142857142858,0.8788876892734787,0.5931072818232351,0.992855799962399,0.3613808287230437,0.7583085860005826,0.9274925758001747,26.825142857142858,60.28228571428571,1.5435714285714282,23.571428571428573,0.8617857142857143,0.8516428571428571,1,0,0,0,1,2083000.0,2070428.571428571,2027000.0,2044119.0476190476,0.027627035027133706,17.13,17.63,17.63,17.505,-0.02836074872376626,944.263,848.0,848.0,872.06575,0.11351768867924528,4053.93,4033.86,3966.27,3777.41,3894.15,0.0732036,0,0,0,0,0,14502232.05729942,300477.0701020948,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-05-09,2022-05-15,2022,2022,5,19,7,PROXY_NACIONAL_5_DEPARTAMENTOS,368.8242109993668,17800.94,19056.32,0.9341226427767795,1633.364362997196,0.09175719726021188,1017.0,8.884571428571428,71.0,19.375142857142855,23.482285714285716,16.25542857142857,87.72485714285713,14.580571428571428,0.8668571428571429,0.8800000000000001,15.225142857142856,0.8139999999999998,0.9546197961485225,0.9290964115866839,0.9326941154352315,0.2996782206164614,0.844516293499931,0.9533548880499793,31.45828571428571,62.637142857142855,2.3866428571428573,23.466,0.8717142857142858,0.8598571428571429,1,0,0,0,1,2088142.857142857,2083000.0,2002333.333333333,2065571.4285714284,0.04285476467930294,17.13,17.13,17.63,17.38,-0.02836074872376626,944.263,944.263,848.0,896.1315,0.11351768867924528,4110.53,4091.07,4053.93,3737.32,3987.45,0.09986033,0,0,0,0,0,14502232.05729942,300477.0701020948,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-05-16,2022-05-22,2022,2022,5,20,7,PROXY_NACIONAL_5_DEPARTAMENTOS,368.8242109993668,17800.94,19056.32,0.9341226427767795,1633.364362997196,0.09175719726021188,1017.0,7.691428571428571,71.0,19.125999999999998,23.453142857142858,15.87885714285714,87.27914285714286,14.22342857142857,0.8745714285714286,0.8937142857142856,13.932857142857141,0.8459999999999999,0.9976162097735399,0.8001358779568896,0.8507238202669668,0.1720108388844979,0.7876822238093777,0.9363046671428132,27.650285714285715,63.928285714285714,1.9631428571428566,23.6505,0.8784285714285714,0.8628571428571429,1,0,0,0,1,2111285.714285714,2088142.857142857,2020714.285714286,2088214.2857142854,0.044821491693177506,17.13,17.13,17.63,17.255,-0.02836074872376626,944.263,944.263,848.0,920.19725,0.11351768867924528,3989.84,4042.84,4110.53,3819.07,4030.14,0.04471507,0,0,0,0,0,14502232.05729942,300477.0701020948,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-05-23,2022-05-29,2022,2022,5,21,7,PROXY_NACIONAL_5_DEPARTAMENTOS,368.8242109993668,17800.94,19056.32,0.9341226427767795,1633.364362997196,0.09175719726021188,1017.0,2.9228571428571426,71.0,18.719142857142856,22.85542857142857,15.480857142857143,86.16171428571428,13.720571428571429,0.8574285714285714,0.8782857142857143,14.70314285714286,0.9228571428571428,0.9315902980806752,0.284726082391452,0.716864072194021,0.24810884046516893,0.6136704690443798,0.8841011407133139,25.274857142857144,59.619142857142855,-3.396928571428572,23.494285714285713,0.8782857142857143,0.8617857142857143,1,0,0,0,0,2107857.142857143,2111285.714285714,2070428.571428571,2097571.4285714286,0.018077692679224766,17.13,17.13,17.63,17.13,-0.02836074872376626,944.263,944.263,848.0,944.263,0.11351768867924528,3912.34,3946.58,3989.84,3966.27,4016.66,-0.01359716,0,0,0,0,0,14502232.05729942,300477.0701020948,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-05-30,2022-06-05,2022,2022,6,22,7,PROXY_NACIONAL_5_DEPARTAMENTOS,359.93906530665834,17800.94,19056.32,0.9341226427767795,1527.3643158410357,0.08580245289524238,951.0,8.634285714285713,71.0,18.547714285714285,22.485714285714288,15.745142857142856,88.65114285714286,13.987142857142857,0.8605714285714287,0.8734285714285714,13.345714285714285,0.7819999999999999,0.9286165732213777,0.9020443456241121,0.6604624929498024,0.11400587106243631,0.7327433909303264,0.9198230172790979,28.133142857142857,54.95828571428571,1.3149285714285703,23.069142857142857,0.8813571428571428,0.8648571428571429,1,0,0,0,1,2123000.0,2107857.142857143,2083000.0,2107571.4285714286,0.019203072491598583,17.38,17.13,17.13,17.1925,0.014594279042615232,939.0,944.263,944.263,942.94725,-0.005573659033553224,3771.63,3817.31,3912.34,4053.93,3946.09,-0.06963613,0,0,1,0,0,14502232.05729942,293238.4386197926,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-06-06,2022-06-12,2022,2022,6,23,7,PROXY_NACIONAL_5_DEPARTAMENTOS,356.385007029575,17800.94,19056.32,0.9341226427767795,1527.3643158410357,0.08580245289524238,951.0,5.708285714285714,71.0,18.466285714285714,22.193714285714286,15.591714285714286,88.55514285714285,13.887428571428572,0.8691428571428572,0.8877142857142857,13.889428571428573,0.8088571428571427,0.9745219057494245,0.5857884009634983,0.6336717428087986,0.16772044710398554,0.6711057700209706,0.9013317310062912,24.956857142857142,56.415142857142854,0.14285714285714235,22.747,0.8832857142857142,0.8654285714285714,1,0,0,0,1,2146571.428571429,2123000.0,2088142.857142857,2122178.571428572,0.027981117876445527,17.38,17.38,17.13,17.255,0.014594279042615232,939.0,939.0,944.263,941.6315,-0.005573659033553224,3912.51,3829,3771.63,4110.53,3896.58,-0.04817384,0,0,1,0,0,14502232.05729942,290342.9860268717,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-06-13,2022-06-19,2022,2022,6,24,7,PROXY_NACIONAL_5_DEPARTAMENTOS,356.385007029575,17800.94,19056.32,0.9341226427767795,1527.3643158410357,0.08580245289524238,951.0,7.788285714285715,71.0,18.405714285714286,22.53857142857143,15.16,87.78914285714286,13.720285714285714,0.8674285714285714,0.884,14.071428571428573,0.872857142857143,0.9636592248940393,0.810604656908159,0.6137431848091746,0.185700575815739,0.721222775514608,0.9163668326543823,25.053714285714285,52.704,-0.05878571428571444,22.51835714285714,0.8808571428571429,0.8636428571428572,1,0,0,0,1,2144714.285714286,2146571.428571429,2111285.714285714,2130535.7142857146,0.015833276947019526,17.38,17.38,17.13,17.3175,0.014594279042615232,939.0,939.0,944.263,940.31575,-0.005573659033553224,3905.05,3936.36,3912.51,3989.84,3875.38,-0.02125148,0,0,1,0,0,14502232.05729942,290342.9860268717,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
