departamento,fecha_semana_inicio,fecha_semana_fin,anio_iso,semana_iso,anio_produccion_principal,mes_produccion_principal,dias_mes_principal_en_semana,dias_asignados_semana,detalle_meses_asignados,produccion_semanal_proxy_t,produccion_anual_depto_mun_t,area_cosechada_depto_mun_ha,area_sembrada_depto_mun_ha,rendimiento_depto_mun_t_ha,produccion_nacional_mensual_oficial_miles_sacos,peso_mensual_prod_nacional_principal,produccion_mensual_proxy_principal_t,metodo_y,tipo_target,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,score_humedad,score_precipitacion,score_temperatura,score_radiacion,indice_climatico_base_x,indice_climatico_ajustado_x,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,precio_interno_cop_carga,precio_externo_exdock_cent_usd_lb,exportaciones_mensual_miles_sacos,valor_cosecha_anual_millones_cop,valor_cosecha_semanal_proxy_millones_cop,trm_viernes_cop_usd,trm_fuente,produccion_semanal_proxy_t_lag_1s,produccion_semanal_proxy_t_lag_4s,produccion_semanal_proxy_t_ma_4s,produccion_semanal_proxy_t_var_4s,precio_interno_cop_carga_lag_1s,precio_interno_cop_carga_lag_4s,precio_interno_cop_carga_ma_4s,precio_interno_cop_carga_var_4s,precio_externo_exdock_cent_usd_lb_lag_1s,precio_externo_exdock_cent_usd_lb_lag_4s,precio_externo_exdock_cent_usd_lb_ma_4s,precio_externo_exdock_cent_usd_lb_var_4s,exportaciones_mensual_miles_sacos_lag_1s,exportaciones_mensual_miles_sacos_lag_4s,exportaciones_mensual_miles_sacos_ma_4s,exportaciones_mensual_miles_sacos_var_4s,PRECTOTCORR_lag_1s,PRECTOTCORR_lag_4s,PRECTOTCORR_ma_4s,PRECTOTCORR_var_4s,T2M_MAX_lag_1s,T2M_MAX_lag_4s,T2M_MAX_ma_4s,T2M_MAX_var_4s,GWETTOP_lag_1s,GWETTOP_lag_4s,GWETTOP_ma_4s,GWETTOP_var_4s,GWETROOT_lag_1s,GWETROOT_lag_4s,GWETROOT_ma_4s,GWETROOT_var_4s,indice_climatico_base_x_lag_1s,indice_climatico_base_x_lag_4s,indice_climatico_base_x_ma_4s,indice_climatico_base_x_var_4s,indice_climatico_ajustado_x_lag_1s,indice_climatico_ajustado_x_lag_4s,indice_climatico_ajustado_x_ma_4s,indice_climatico_ajustado_x_var_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,dummy_precio_interno_alto_p75,dummy_exportaciones_altas_p75,dummy_indice_climatico_bajo_p25,dummy_indice_climatico_alto_p75
Antioquia,2020-12-28,2021-01-03,2020,53,2021,1,3,3,2021-01:3d,19.246295490744753,2313.87,1752.93,2264.91,1.32,1081.0,0.08595054464498689,198.8783867376958,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1073000.0,16.25,1072.0,10768530.454423312,10594.5295603919,,pendiente_integracion_api_datos_gov,,,19.246295490744753,,,,1073000.0,,,,16.25,,,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-01-04,2021-01-10,2021,1,2021,1,7,7,2021-01:7d,44.90802281173776,2313.87,1752.93,2264.91,1.32,1081.0,0.08595054464498689,198.8783867376958,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1050285.714285714,16.25,1072.0,10768530.454423312,24720.568974247773,,pendiente_integracion_api_datos_gov,19.246295490744753,,32.077159151241254,,1073000.0,,1061642.857142857,,16.25,,16.25,,1072.0,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-01-11,2021-01-17,2021,2,2021,1,7,7,2021-01:7d,44.90802281173776,2313.87,1752.93,2264.91,1.32,1081.0,0.08595054464498689,198.8783867376958,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1068714.285714286,16.25,1072.0,10768530.454423312,24720.568974247773,,pendiente_integracion_api_datos_gov,44.90802281173776,,36.354113704740094,,1050285.714285714,,1064000.0,,16.25,,16.25,,1072.0,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-01-18,2021-01-24,2021,3,2021,1,7,7,2021-01:7d,44.90802281173776,2313.87,1752.93,2264.91,1.32,1081.0,0.08595054464498689,198.8783867376958,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1079142.857142857,16.25,1072.0,10768530.454423312,24720.568974247773,,pendiente_integracion_api_datos_gov,44.90802281173776,,38.492590981489506,,1068714.285714286,,1067785.7142857143,,16.25,,16.25,,1072.0,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-01-25,2021-01-31,2021,4,2021,1,7,7,2021-01:7d,44.90802281173776,2313.87,1752.93,2264.91,1.32,1081.0,0.08595054464498689,198.8783867376958,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1094714.285714286,16.25,1072.0,10768530.454423312,24720.568974247773,,pendiente_integracion_api_datos_gov,44.90802281173776,19.246295490744753,44.90802281173776,1.3333333333333335,1079142.857142857,1073000.0,1073214.2857142857,0.02023698575422732,16.25,16.25,16.25,0.0,1072.0,1072.0,1072.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-02-01,2021-02-07,2021,5,2021,2,7,7,2021-02:7d,50.9154426731335,2313.87,1752.93,2264.91,1.32,1107.0,0.08801781028862209,203.661770692534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1091000.0,16.88,1273.64,10768530.454423312,28027.480028058042,,pendiente_integracion_api_datos_gov,44.90802281173776,44.90802281173776,46.40987777708669,0.13377164001585837,1094714.285714286,1050285.714285714,1083392.8571428573,0.03876496191512533,16.25,16.25,16.4075,0.03876923076923071,1072.0,1072.0,1122.41,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-02-08,2021-02-14,2021,6,2021,2,7,7,2021-02:7d,50.9154426731335,2313.87,1752.93,2264.91,1.32,1107.0,0.08801781028862209,203.661770692534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1068857.142857143,16.88,1273.64,10768530.454423312,28027.480028058042,,pendiente_integracion_api_datos_gov,50.9154426731335,44.90802281173776,47.91173274243563,0.13377164001585837,1091000.0,1068714.285714286,1083428.5714285714,0.00013367196898800981,16.88,16.25,16.564999999999998,0.03876923076923071,1273.64,1072.0,1172.8200000000002,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-02-15,2021-02-21,2021,7,2021,2,7,7,2021-02:7d,50.9154426731335,2313.87,1752.93,2264.91,1.32,1107.0,0.08801781028862209,203.661770692534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1105857.142857143,16.88,1273.64,10768530.454423312,28027.480028058042,,pendiente_integracion_api_datos_gov,50.9154426731335,44.90802281173776,49.413587707784565,0.13377164001585837,1068857.142857143,1079142.857142857,1090107.142857143,0.02475509663754321,16.88,16.25,16.7225,0.03876923076923071,1273.64,1072.0,1223.23,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-02-22,2021-02-28,2021,8,2021,2,7,7,2021-02:7d,50.9154426731335,2313.87,1752.93,2264.91,1.32,1107.0,0.08801781028862209,203.661770692534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1188428.571428571,16.88,1273.64,10768530.454423312,28027.480028058042,,pendiente_integracion_api_datos_gov,50.9154426731335,44.90802281173776,50.9154426731335,0.13377164001585837,1105857.142857143,1094714.285714286,1113535.714285714,0.08560615946757076,16.88,16.25,16.88,0.03876923076923071,1273.64,1072.0,1273.64,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-03-01,2021-03-07,2021,9,2021,3,7,7,2021-03:7d,43.62018867005055,2313.87,1752.93,2264.91,1.32,1050.0,0.08348572791603721,193.17512125308102,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1170285.714285714,16.25,1128.007,10768530.454423312,24011.65349024992,,pendiente_integracion_api_datos_gov,50.9154426731335,50.9154426731335,49.09162917236276,-0.14328175539819915,1188428.571428571,1091000.0,1133357.1428571427,0.07267251538562244,16.88,16.88,16.7225,-0.03732227488151653,1273.64,1273.64,1237.2317500000001,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-03-08,2021-03-14,2021,10,2021,3,7,7,2021-03:7d,43.62018867005055,2313.87,1752.93,2264.91,1.32,1050.0,0.08348572791603721,193.17512125308102,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1150285.714285714,16.25,1128.007,10768530.454423312,24011.65349024992,,pendiente_integracion_api_datos_gov,43.62018867005055,50.9154426731335,47.267815671592025,-0.14328175539819915,1170285.714285714,1068857.142857143,1153714.2857142854,0.07618283881315127,16.25,16.88,16.564999999999998,-0.03732227488151653,1128.007,1273.64,1200.8235,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-03-15,2021-03-21,2021,11,2021,3,7,7,2021-03:7d,43.62018867005055,2313.87,1752.93,2264.91,1.32,1050.0,0.08348572791603721,193.17512125308102,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1145000.0,16.25,1128.007,10768530.454423312,24011.65349024992,,pendiente_integracion_api_datos_gov,43.62018867005055,50.9154426731335,45.44400217082129,-0.14328175539819915,1150285.714285714,1105857.142857143,1163499.9999999998,0.035395943676527486,16.25,16.88,16.4075,-0.03732227488151653,1128.007,1273.64,1164.41525,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-03-22,2021-03-28,2021,12,2021,3,7,7,2021-03:7d,43.62018867005055,2313.87,1752.93,2264.91,1.32,1050.0,0.08348572791603721,193.17512125308102,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1158857.142857143,16.25,1128.007,10768530.454423312,24011.65349024992,,pendiente_integracion_api_datos_gov,43.62018867005055,50.9154426731335,43.62018867005055,-0.14328175539819915,1145000.0,1188428.571428571,1156107.1428571427,-0.024882798413270305,16.25,16.88,16.25,-0.03732227488151653,1128.007,1273.64,1128.007,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-03-29,2021-04-04,2021,13,2021,4,4,7,2021-03:3d;2021-04:4d,38.563807616052856,2313.87,1752.93,2264.91,1.32,912.8571428571429,0.06440327582094299,149.02080782380534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1138571.428571429,15.752857142857144,1074.8755714285714,10768530.454423312,21228.261820359723,,pendiente_integracion_api_datos_gov,43.62018867005055,43.62018867005055,42.356093406551125,-0.11591836734693878,1158857.142857143,1170285.714285714,1148178.5714285716,-0.02709960937499938,16.25,16.25,16.125714285714285,-0.03059340659340655,1128.007,1128.007,1114.7241428571429,-0.04710203799393852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-04-05,2021-04-11,2021,14,2021,4,7,7,2021-04:7d,34.77152182555458,2313.87,1752.93,2264.91,1.32,810.0,0.06440327582094299,149.02080782380534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1165428.571428571,15.38,1035.027,10768530.454423312,19140.718067942074,,pendiente_integracion_api_datos_gov,38.563807616052856,43.62018867005055,40.14392669542713,-0.20285714285714296,1138571.428571429,1150285.714285714,1151964.2857142857,0.013164431197217795,15.752857142857144,16.25,15.908214285714287,-0.05353846153846149,1074.8755714285714,1128.007,1091.479142857143,-0.08242856648939237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-04-12,2021-04-18,2021,15,2021,4,7,7,2021-04:7d,34.77152182555458,2313.87,1752.93,2264.91,1.32,810.0,0.06440327582094299,149.02080782380534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1191285.714285714,15.38,1035.027,10768530.454423312,19140.718067942074,,pendiente_integracion_api_datos_gov,34.77152182555458,43.62018867005055,37.93175998430314,-0.20285714285714296,1165428.571428571,1145000.0,1163535.7142857143,0.04042420461634418,15.38,16.25,15.690714285714286,-0.05353846153846149,1035.027,1128.007,1068.2341428571428,-0.08242856648939237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-04-19,2021-04-25,2021,16,2021,4,7,7,2021-04:7d,34.77152182555458,2313.87,1752.93,2264.91,1.32,810.0,0.06440327582094299,149.02080782380534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1229142.857142857,15.38,1035.027,10768530.454423312,19140.718067942074,,pendiente_integracion_api_datos_gov,34.77152182555458,43.62018867005055,35.71959327317915,-0.20285714285714296,1191285.714285714,1158857.142857143,1181107.1428571427,0.06065088757396432,15.38,16.25,15.473214285714286,-0.05353846153846149,1035.027,1128.007,1044.989142857143,-0.08242856648939237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-04-26,2021-05-02,2021,17,2021,4,5,7,2021-04:5d;2021-05:2d,32.1483757858046,2313.87,1752.93,2264.91,1.32,754.5714285714286,0.06440327582094299,149.02080782380534,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1322285.714285714,15.30857142857143,837.8764285714286,10768530.454423312,17696.751966895754,,pendiente_integracion_api_datos_gov,34.77152182555458,38.563807616052856,34.11573531561709,-0.16635887965527857,1229142.857142857,1138571.428571429,1227035.714285714,0.16135508155583367,15.38,15.752857142857144,15.362142857142858,-0.02820350049877571,1035.027,1074.8755714285714,985.7393571428572,-0.22048984008647377,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-05-03,2021-05-09,2021,18,2021,5,7,7,2021-05:7d,25.59051068642966,2313.87,1752.93,2264.91,1.32,616.0,0.04897829371074183,113.3294044684742,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1394142.857142857,15.13,345.0,10768530.454423312,14086.836714279954,,pendiente_integracion_api_datos_gov,32.1483757858046,34.77152182555458,31.820482530835854,-0.2640382317801671,1322285.714285714,1165428.571428571,1284214.2857142854,0.19624908065702423,15.30857142857143,15.38,15.299642857142858,-0.01625487646293888,837.8764285714286,1035.027,813.2326071428572,-0.6666753620920034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-05-10,2021-05-16,2021,19,2021,5,7,7,2021-05:7d,25.59051068642966,2313.87,1752.93,2264.91,1.32,616.0,0.04897829371074183,113.3294044684742,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1345857.142857143,15.13,345.0,10768530.454423312,14086.836714279954,,pendiente_integracion_api_datos_gov,25.59051068642966,34.77152182555458,29.525229746054627,-0.2640382317801671,1394142.857142857,1191285.714285714,1322857.1428571427,0.12975176879721817,15.13,15.38,15.237142857142858,-0.01625487646293888,345.0,1035.027,640.7258571428572,-0.6666753620920034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-05-17,2021-05-23,2021,20,2021,5,7,7,2021-05:7d,25.59051068642966,2313.87,1752.93,2264.91,1.32,616.0,0.04897829371074183,113.3294044684742,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1377571.428571429,15.13,345.0,10768530.454423312,14086.836714279954,,pendiente_integracion_api_datos_gov,25.59051068642966,34.77152182555458,27.229976961273394,-0.2640382317801671,1345857.142857143,1229142.857142857,1359964.285714286,0.12075778707577924,15.13,15.38,15.174642857142858,-0.01625487646293888,345.0,1035.027,468.2191071428572,-0.6666753620920034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-05-24,2021-05-30,2021,21,2021,5,7,7,2021-05:7d,25.59051068642966,2313.87,1752.93,2264.91,1.32,616.0,0.04897829371074183,113.3294044684742,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1433285.714285714,15.13,345.0,10768530.454423312,14086.836714279954,,pendiente_integracion_api_datos_gov,25.59051068642966,32.1483757858046,25.59051068642966,-0.20398744692634288,1377571.428571429,1322285.714285714,1387714.285714286,0.08394554883318929,15.13,15.30857142857143,15.13,-0.011664800298618903,345.0,837.8764285714286,345.0,-0.5882447718594713,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-05-31,2021-06-06,2021,22,2021,6,6,7,2021-05:1d;2021-06:6d,42.36440201391685,2313.87,1752.93,2264.91,1.32,989.7142857142857,0.083644748350163,193.54307386499164,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1435000.0,15.284285714285714,812.3862857142857,10768530.454423312,23320.379221061226,,pendiente_integracion_api_datos_gov,25.59051068642966,25.59051068642966,29.783983518301458,0.655473098330241,1433285.714285714,1394142.857142857,1397928.5714285716,0.02930628138128914,15.13,15.13,15.168571428571429,0.010197337361910972,345.0,345.0,461.84657142857145,1.354742857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-06-07,2021-06-13,2021,23,2021,6,7,7,2021-06:7d,45.16005056849805,2313.87,1752.93,2264.91,1.32,1052.0,0.083644748350163,193.54307386499164,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1406714.285714286,15.31,890.284,10768530.454423312,24859.30297219144,,pendiente_integracion_api_datos_gov,42.36440201391685,25.59051068642966,34.676368488818554,0.7647186147186145,1435000.0,1345857.142857143,1413142.8571428573,0.04521812971022192,15.284285714285714,15.13,15.213571428571429,0.011896893588896213,812.3862857142857,345.0,598.1675714285714,1.5805333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-06-14,2021-06-20,2021,24,2021,6,7,7,2021-06:7d,45.16005056849805,2313.87,1752.93,2264.91,1.32,1052.0,0.083644748350163,193.54307386499164,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1398142.857142857,15.31,890.284,10768530.454423312,24859.30297219144,,pendiente_integracion_api_datos_gov,45.16005056849805,25.59051068642966,39.56875345933565,0.7647186147186145,1406714.285714286,1377571.428571429,1418285.7142857143,0.014933112102042468,15.31,15.13,15.258571428571429,0.011896893588896213,890.284,345.0,734.4885714285714,1.5805333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-06-21,2021-06-27,2021,25,2021,6,7,7,2021-06:7d,45.16005056849805,2313.87,1752.93,2264.91,1.32,1052.0,0.083644748350163,193.54307386499164,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1431428.571428571,15.31,890.284,10768530.454423312,24859.30297219144,,pendiente_integracion_api_datos_gov,45.16005056849805,25.59051068642966,44.46113842985275,0.7647186147186145,1398142.857142857,1433285.714285714,1417821.4285714284,-0.001295724110435795,15.31,15.13,15.303571428571429,0.011896893588896213,890.284,345.0,870.8095714285714,1.5805333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-06-28,2021-07-04,2021,26,2021,7,4,7,2021-06:3d;2021-07:4d,48.054611115528346,2313.87,1752.93,2264.91,1.32,1141.7142857142858,0.09612785242903713,222.4273538999761,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1435142.857142857,15.024285714285714,1058.2794285714285,10768530.454423312,26452.674917177093,,pendiente_integracion_api_datos_gov,45.16005056849805,42.36440201391685,45.883690705255624,0.13431581306735407,1431428.571428571,1435000.0,1417857.1428571427,9.955201592825302e-05,15.31,15.284285714285714,15.23857142857143,-0.017010935601458065,890.284,812.3862857142857,932.2828571428571,0.3026800761917624,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Antioquia,2021-07-05,2021-07-11,2021,27,2021,7,7,7,2021-07:7d,50.22553152580106,2313.87,1752.93,2264.91,1.32,1209.0,0.09612785242903713,222.4273538999761,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1417714.285714286,14.81,1184.276,10768530.454423312,27647.703875916333,,pendiente_integracion_api_datos_gov,48.054611115528346,45.16005056849805,47.15006094458138,0.11216730038022805,1435142.857142857,1406714.285714286,1420607.1428571427,0.007819640499644561,15.024285714285714,15.31,15.11357142857143,-0.032658393207054215,1058.2794285714285,890.284,1005.7808571428571,0.3302227154481043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-07-12,2021-07-18,2021,28,2021,7,7,7,2021-07:7d,50.22553152580106,2313.87,1752.93,2264.91,1.32,1209.0,0.09612785242903713,222.4273538999761,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1478000.0,14.81,1184.276,10768530.454423312,27647.703875916333,,pendiente_integracion_api_datos_gov,50.22553152580106,45.16005056849805,48.41643118390713,0.11216730038022805,1417714.285714286,1398142.857142857,1440571.4285714284,0.057116583222642354,14.81,15.31,14.98857142857143,-0.032658393207054215,1184.276,890.284,1079.278857142857,0.3302227154481043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-07-19,2021-07-25,2021,29,2021,7,7,7,2021-07:7d,50.22553152580106,2313.87,1752.93,2264.91,1.32,1209.0,0.09612785242903713,222.4273538999761,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1680428.571428571,14.81,1184.276,10768530.454423312,27647.703875916333,,pendiente_integracion_api_datos_gov,50.22553152580106,45.16005056849805,49.68280142323288,0.11216730038022805,1478000.0,1431428.571428571,1502821.4285714284,0.1739520958083833,14.81,15.31,14.86357142857143,-0.032658393207054215,1184.276,890.284,1152.7768571428571,0.3302227154481043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-07-26,2021-08-01,2021,30,2021,7,6,7,2021-07:6d;2021-08:1d,48.48072397899904,2313.87,1752.93,2264.91,1.32,1167.0,0.09612785242903713,222.4273538999761,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1778000.0,14.819999999999999,1176.661285714286,10768530.454423312,26687.237736306335,,pendiente_integracion_api_datos_gov,50.22553152580106,48.054611115528346,49.78932963910056,0.008867262757496297,1680428.571428571,1435142.857142857,1588535.714285714,0.23890105514632698,14.81,15.024285714285714,14.8125,-0.013597033374536547,1184.276,1058.2794285714285,1182.3723214285715,0.11186257045803209,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-08-02,2021-08-08,2021,31,2021,8,7,7,2021-08:7d,38.01187869818691,2313.87,1752.93,2264.91,1.32,915.0,0.07275184861254672,168.33831994911347,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1677857.142857143,14.88,1130.973,10768530.454423312,20924.440898646357,,pendiente_integracion_api_datos_gov,48.48072397899904,50.22553152580106,46.735916432197016,-0.2431761786600495,1778000.0,1417714.285714286,1653571.4285714284,0.18349455864570727,14.819999999999999,14.81,14.83,0.004726536124240397,1176.661285714286,1184.276,1169.0465714285715,-0.045008933728286404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-08-09,2021-08-15,2021,32,2021,8,7,7,2021-08:7d,38.01187869818691,2313.87,1752.93,2264.91,1.32,915.0,0.07275184861254672,168.33831994911347,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1723714.285714286,14.88,1130.973,10768530.454423312,20924.440898646357,,pendiente_integracion_api_datos_gov,38.01187869818691,50.22553152580106,43.68250322529348,-0.2431761786600495,1677857.142857143,1478000.0,1715000.0,0.1662478252464722,14.88,14.81,14.8475,0.004726536124240397,1130.973,1184.276,1155.7208214285715,-0.045008933728286404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-08-16,2021-08-22,2021,33,2021,8,7,7,2021-08:7d,38.01187869818691,2313.87,1752.93,2264.91,1.32,915.0,0.07275184861254672,168.33831994911347,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1680142.857142857,14.88,1130.973,10768530.454423312,20924.440898646357,,pendiente_integracion_api_datos_gov,38.01187869818691,50.22553152580106,40.629090018389945,-0.2431761786600495,1723714.285714286,1680428.571428571,1714928.5714285714,-0.0001700246535745111,14.88,14.81,14.865,0.004726536124240397,1130.973,1184.276,1142.3950714285716,-0.045008933728286404,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-08-23,2021-08-29,2021,34,2021,8,7,7,2021-08:7d,38.01187869818691,2313.87,1752.93,2264.91,1.32,915.0,0.07275184861254672,168.33831994911347,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1722142.857142857,14.88,1130.973,10768530.454423312,20924.440898646357,,pendiente_integracion_api_datos_gov,38.01187869818691,48.48072397899904,38.01187869818691,-0.2159383033419022,1680142.857142857,1778000.0,1700964.2857142857,-0.031415715892656335,14.88,14.819999999999999,14.88,0.004048582995951571,1130.973,1176.661285714286,1130.973,-0.03882874899427928,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Antioquia,2021-08-30,2021-09-05,2021,35,2021,9,5,7,2021-08:2d;2021-09:5d,47.931762420906566,2313.87,1752.93,2264.91,1.32,1125.0,0.09612785242903713,222.4273538999761,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1740142.857142857,15.594285714285716,1101.5865714285715,10768530.454423312,26385.050260408632,,pendiente_integracion_api_datos_gov,38.01187869818691,38.01187869818691,40.491849628866824,0.26096799375487884,1722142.857142857,1677857.142857143,1716535.7142857143,0.03712217965091516,14.88,14.88,15.05857142857143,0.04800307219662065,1130.973,1130.973,1123.626392857143,-0.02598331575681161,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
