departamento;anio_referencia_y;mes_referencia_y;produccion_mensual_desde_semana_t;produccion_mensual_proxy_t;produccion_anual_departamental_t;area_cosechada_departamental_ha;rendimiento_departamental_t_ha;peso_mensual_prod_nacional;produccion_nacional_mensual_oficial_miles_sacos;valor_cosecha_anual_millones;PRECTOTCORR;IMERG_PRECTOT;lluvia_acum_4s;lluvia_acum_8s;T2M_mean;T2M_MAX_mean;T2M_MIN_mean;RH2M_mean;QV2M_mean;GWETTOP_mean;GWETROOT_mean;ALLSKY_SFC_SW_DWN_mean;WS2M_mean;anomalia_lluvia_semana_iso_mean;t2m_max_ma_4s_mean;gwetroot_ma_4s_mean;gwettop_ma_4s_mean;indice_climatico_base_x_mean;indice_climatico_ajustado_x_mean;dummy_exceso_lluvia_p75_any;dummy_exceso_lluvia_p75_mean;dummy_estres_hidrico_p25_any;dummy_estres_hidrico_p25_mean;dummy_temp_max_alta_p75_any;dummy_temp_max_alta_p75_mean;dummy_indice_climatico_bajo_p25_any;dummy_indice_climatico_bajo_p25_mean;dummy_indice_climatico_alto_p75_any;dummy_indice_climatico_alto_p75_mean;dummy_trm_lag4_alta_p75_any;dummy_trm_lag4_alta_p75_mean;dummy_devaluacion_4s_p75_any;dummy_devaluacion_4s_p75_mean;dummy_precio_interno_alto_p75_any;dummy_precio_interno_alto_p75_mean;dummy_precio_externo_alto_p75_any;dummy_precio_externo_alto_p75_mean;dummy_exportaciones_altas_p75_any;dummy_exportaciones_altas_p75_mean;precio_interno_cop_carga_mean;precio_interno_cop_carga_lag_1s_mean;precio_interno_cop_carga_lag_4s_mean;precio_interno_cop_carga_ma_4s_mean;precio_interno_cop_carga_var_4s_mean;precio_externo_exdock_cent_usd_lb_mean;precio_externo_exdock_cent_usd_lb_lag_1s_mean;precio_externo_exdock_cent_usd_lb_lag_4s_mean;precio_externo_exdock_cent_usd_lb_ma_4s_mean;precio_externo_exdock_cent_usd_lb_var_4s_mean;exportaciones_mensual_miles_sacos_mean;exportaciones_mensual_miles_sacos_lag_1s_mean;exportaciones_mensual_miles_sacos_lag_4s_mean;exportaciones_mensual_miles_sacos_ma_4s_mean;exportaciones_mensual_miles_sacos_var_4s_mean;trm_viernes_cop_usd_mean;trm_promedio_semana_cop_usd_mean;trm_viernes_cop_usd_lag_1s_mean;trm_viernes_cop_usd_lag_4s_mean;trm_viernes_cop_usd_ma_4s_mean;trm_viernes_cop_usd_var_4s_mean;nivel;dias_productivos_periodo_2021_2024;diff_target_mensual
HUILA;2024;3;370,5099762;410,2074737;6633,9;4620,47;0,962265682;0,06183504;865,5325633;16061885,36;12,00428571;284;51,74857143;103,7185714;17,40178571;21,96821429;14,22035714;86,28928571;13,38821429;0,696785714;0,669285714;12,51178571;1,483928571;-2,472053571;21,841875;0,669821429;0,697767857;0,30363622;0,791090866;0;0;1;1;1;1;1;0,75;0;0;0;0;0;0;0;0;1;1;0;0;1441214,286;1431607,143;1450250;1435821,429;-0,00589589;26,25;26,1875;26;26,15625;0,009615385;1005,461;1015,3615;1045,063;1020,31175;-0,037894366;3883,475;3895,665;3906,605;3932,025;3908,88;-0,012339428;PANEL_DEPARTAMENTAL;7;-39,69749745
HUILA;2024;4;328,2168241;351,660883;6633,9;4620,47;0,852424513;0,053009675;742;16061885,36;21,30571429;284;66,75285714;118,5014286;16,94785714;21,40571429;13,68535714;86,98857143;13,10857143;0,718571429;0,684642857;13,83321429;1,128214286;-1,457767857;21,70526786;0,674821429;0,705803571;0,449547234;0,83486417;0;0;1;0,75;1;1;1;0,25;0;0;0;0;0;0;0;0;1;1;0;0;1659785,714;1594464,286;1441214,286;1555732,143;0,151654943;24,75;25,125;26,25;25,3125;-0,057142857;791,794;845,21075;1005,461;871,919125;-0,212506502;3873,0875;3865,705;3852,1575;3883,475;3854,1675;-0,002576108;PANEL_DEPARTAMENTAL;7;-23,44405887
HUILA;2024;5;591,2831774;530,80888;6633,9;4620,47;1,535644237;0,080014604;1120;16061885,36;22,09571429;355;95,88428571;185,4442857;16,42857143;20,58828571;13,24771429;89,22171429;13,09428571;0,764857143;0,736857143;13,45028571;1,365714286;-0,424428571;20,83778571;0,723714286;0,753428571;0,511336554;0,853400966;1;0,4;0;0;1;0,4;1;0,2;1;0,2;0;0;0;0;0;0;1;1;0;0;1607542,857;1606571,429;1647771,429;1623107,143;-0,0208018;22,5;22,95;24,3;23,175;-0,072727273;935,22;906,5348;820,4792;892,1922;0,144912439;3870,974;3870,384;3883,994;3877,552;3888,28;-0,001368296;PANEL_DEPARTAMENTAL;7;60,4742974
HUILA;2024;6;518,4233395;555,453578;6633,9;4620,47;1,346417155;0,083729568;1172;16061885,36;19,68857143;284;81,10857143;154,1857143;15,29821429;19,20964286;12,2325;89,955;12,29142857;0,79;0,770357143;12,78321429;1,4575;1,171607143;19,48928571;0,752321429;0,777410714;0,588376777;0,876513033;1;0,25;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0;1;1;0;0;1825392,857;1792607,143;1609500;1758776,786;0,136353582;23,88;23,535;22,5;23,3625;0,061333333;1023,959;1001,77425;935,22;990,681875;0,094885695;4096,8625;4055,79;4025,0825;3864,865;3989,865;0,060141788;PANEL_DEPARTAMENTAL;7;-37,03023853
HUILA;2024;7;496,0853116;549,2373092;6633,9;4620,47;1,288402206;0,082792522;1158,883752;16061885,36;9,098571429;284;58,41714286;139,5257143;14,30142857;18,56285714;11,27;89,43428571;11,44607143;0,781071429;0,763928571;10,91857143;1,890714286;0,225;18,93517857;0,774642857;0,790982143;0,380944519;0,814283356;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0;0;0;1;1;0;0;1879714,286;1881321,429;1825392,857;1868116,071;0,030087761;25,25;24,9075;23,88;24,73625;0,057370184;1019,355;1020,506;1023,959;1021,0815;-0,004496274;4023,3625;4035,035;4056,7325;4096,8625;4074,24;-0,017249135;PANEL_DEPARTAMENTAL;7;-53,15199767
HUILA;2024;8;567,2346066;497,1593885;6633,9;4620,47;1,473186771;0,074942249;1049;16061885,36;2,881428571;355;17,91428571;81,95428571;15,29171429;20,21228571;11,50742857;84,492;11,42314286;0,684285714;0,666;13,554;1,810571429;-0,784;19,53714286;0,700642857;0,7205;0,360434935;0,80813048;0;0;1;0,4;0;0;1;0,8;0;0;0;0;0;0;0;0;1;1;0;0;1937142,857;1901942,857;1875228,571;1904214,286;0,033378974;25,38;25,354;25,276;25,341;0,004118812;1029,58;1027,535;1021,4;1026,5125;0,008024682;4077,468;4067,31;4048,318;4040,764;4052,74;0,009179614;PANEL_DEPARTAMENTAL;7;70,07521808
HUILA;2024;9;473,8501715;507,6966123;6633,9;4620,47;1,23065447;0,07653064;1071,233408;16061885,36;3,745714286;284;8,33;20,62142857;16,64321429;22,08464286;12,58321429;80,69142857;11,76107143;0,583571429;0,575714286;15,30678571;1,586428571;-1,182053571;21,49410714;0,603125;0,613303571;0,264485496;0,779345649;0;0;1;1;1;0,75;1;1;0;0;0;0;0;0;1;0,75;1;1;0;0;2118607,143;2067642,857;1957107,143;2047366,071;0,082264276;26,25;26,0325;25,38;25,92375;0,03427896;998,341;1006,15075;1029,58;1010,055625;-0,030341498;4160,755;4183,9575;4159,78;4069,2425;4134,8225;0,02267374;PANEL_DEPARTAMENTAL;7;-33,84644082
HUILA;2024;10;735,0772843;634,6744375;6633,9;4620,47;1,909097432;0,095671391;1339,155008;16061885,36;15,67285714;355;59,20285714;73,84142857;16,94;22,488;12,99371429;81,354;12,11228571;0,603428571;0,586;16,53142857;1,216857143;-1,526928571;22,41571429;0,581;0,596571429;0,326380774;0,797914232;0;0;1;1;1;1;1;0,8;0;0;0;0;0;0;1;1;1;1;0;0;2175914,286;2183371,429;2128828,571;2172192,857;0,023485517;28,5;28,05;26,7;27,825;0,068571429;1039,068;1030,9226;1006,4864;1026,8499;0,032635743;4269,82;4261,012;4219,862;4163,336;4212,366;0,025555278;PANEL_DEPARTAMENTAL;7;100,4028468
HUILA;2024;11;778,8084794;834,796264;6633,9;4620,47;2,022673397;0,125837933;1761,409522;16061885,36;17,45714286;284;49,54571429;102,44;16,48642857;21,35464286;13,18321429;84,67464286;12,38321429;0,633214286;0,601785714;14,21714286;0,879642857;0,608125;22,00669643;0,586071429;0,607053571;0,400273668;0,8200821;0;0;1;1;1;1;1;0,5;0;0;0;0;0;0;1;1;1;1;1;1;2498035,714;2359964,286;2177464,286;2330187,5;0,146556478;21,38;23,16;28,5;24,05;-0,249824561;1193,949;1155,22875;1039,068;1135,868625;0,149057617;4409,8875;4408,6275;4408,49;4293,86;4383,45;0,027313958;PANEL_DEPARTAMENTAL;7;-55,98778467
HUILA;2024;12;769,7715686;852,2470938;6633,9;4620,47;1,999203289;0,128468487;1798,230552;16061885,36;24,77714286;284;91,24;140,7857143;16,35464286;20,62107143;13,30607143;88,2575;12,8925;0,718214286;0,671785714;12,6525;1,011071429;1,327321429;20,84303571;0,650089286;0,694464286;0,503600976;0,851080293;1;0,75;1;1;1;0,75;1;0,25;1;0,25;0;0;0;0;1;1;1;1;1;1;2765107,143;2752750;2498035,714;2710330,357;0,112700297;28,13;26,4425;21,38;25,59875;0,315715622;1303,939;1276,4415;1193,949;1262,69275;0,092122863;4378,61;4382,46;4383,0125;4409,8875;4394,49;-0,006979813;PANEL_DEPARTAMENTAL;7;-82,4755252
TOLIMA;2021;1;489,4799231;541,9242005;6305,07;7506,04;0,782537673;0,085950545;1081;10768530,45;12,58714286;284;54,73857143;61,4452381;22,92178571;28,24571429;18,23892857;72,25928571;13,97142857;0,644642857;0,621071429;17,5025;1,093571429;-0,739303571;27,48092262;0,640674603;0,669503968;0,479481903;0,843844571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1073214,286;1067785,714;1073000;1066660,714;0,020236986;16,25;16,25;16,25;16,25;0;1072;1072;1072;1072;0;3507,405;3497,6225;3475,665;3432,5;3491,535;0,03698762;PANEL_DEPARTAMENTAL;7;-52,44427747
TOLIMA;2021;2;554,9584551;554,9584551;6305,07;7506,04;0,887219021;0,08801781;1107;10768530,45;13,38714286;284;50,37857143;105,1171429;23,57428571;28,58357143;19,68107143;73,33035714;14,7675;0,620714286;0,600357143;15,48;1,0175;-0,752767857;28,66517857;0,603482143;0,624285714;0,409139699;0,82274191;0;0;1;1;1;0,75;1;0,5;0;0;0;0;0;0;0;0;0;0;1;1;1113535,714;1090107,143;1073214,286;1092616,071;0,037314972;16,88;16,7225;16,25;16,64375;0,038769231;1273,64;1223,23;1072;1198,025;0,188097015;3559,68;3554,505;3543,4475;3507,405;3540,685;0,014905525;PANEL_DEPARTAMENTAL;7;0
TOLIMA;2021;3;475,4430335;526,3833585;6305,07;7506,04;0,760096722;0,083485728;1050;10768530,45;17,00571429;284;62,53428571;112,9128571;22,84892857;27,2675;19,35571429;75,88892857;14,66178571;0,6425;0,613214286;14,0675;0,845357143;-1,159553571;27,68017857;0,606964286;0,632678571;0,468671149;0,840601345;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1156107,143;1163500;1113535,714;1151669,643;0,039842125;16,25;16,4075;16,88;16,48625;-0,037322275;1128,007;1164,41525;1273,64;1182,619375;-0,114343928;3608,5625;3603,13;3598,3075;3559,68;3597,4;0,013764638;PANEL_DEPARTAMENTAL;7;-50,94032502
TOLIMA;2021;4;476,9308144;406,0671623;6305,07;7506,04;0,762475256;0,064403276;810;10768530,45;32,27142857;355;115,8214286;196,5928571;22,60514286;26,94485714;19,02314286;79,11314286;15,12771429;0,681428571;0,648;15,93914286;1,287428571;-1,3775;27,36792857;0,635071429;0,667214286;0,579065966;0,87371979;1;0,2;0;0;0;0;0;0;1;0,2;0;0;0;0;0;0;0;0;0;0;1209342,857;1176657,143;1152600;1174364,286;0,049698999;15,38;15,554;16,076;15,641;-0,042830769;1035,027;1053,623;1109,411;1062,921;-0,065942853;3660,926;3660,336;3645,98;3622,574;3640,03;0,010641404;PANEL_DEPARTAMENTAL;7;70,86365214
TOLIMA;2021;5;278,9265797;308,8115703;6305,07;7506,04;0,44592341;0,048978294;616;10768530,45;12,55142857;284;57,75714286;155,3414286;22,8625;27,78785714;18,70178571;76,90035714;14,86857143;0,639285714;0,617142857;16,93857143;1,453928571;-3,452678571;27,11982143;0,63375;0,657589286;0,474543947;0,842363184;0;0;1;0,25;0;0;1;0,5;0;0;0;0;0;0;0;0;0;0;0;0;1387714,286;1359964,286;1227035,714;1338687,5;0,132676046;15,13;15,1925;15,38;15,22375;-0,016254876;345;517,50675;1035,027;603,760125;-0,666675362;3725,41;3736,075;3731,625;3656,5025;3712,3525;0,019028128;PANEL_DEPARTAMENTAL;7;-29,88499068
TOLIMA;2021;6;484,6090577;527,3859935;6305,07;7506,04;0,77475056;0,083644748;1052;10768530,45;30,02428571;284;102,3414286;160,0985714;21,51464286;25,7975;17,7425;81,52464286;14,59714286;0,6975;0,661428571;15,86642857;1,426428571;0,898660714;26,67276786;0,637321429;0,671071429;0,551038242;0,865311473;1;0,5;1;0,25;0;0;0;0;1;0,25;0;0;0;0;0;0;0;0;0;0;1417821,429;1418285,714;1387714,286;1411794,643;0,02204045;15,31;15,265;15,13;15,2425;0,011896894;890,284;753,963;345;685,8025;1,580533333;3682,005;3680,635;3676,0675;3725,41;3679,1575;-0,01158329;PANEL_DEPARTAMENTAL;7;-42,77693579
TOLIMA;2021;7;673,6283894;606,0928385;6305,07;7506,04;1,076938129;0,096127852;1209;10768530,45;9,382857143;355;72,37857143;201,0285714;21,95228571;27,37085714;17,40057143;74,81485714;13,62371429;0,632571429;0,617428571;16,61314286;1,946857143;-2,160285714;26,62628571;0,639714286;0,661357143;0,402448975;0,820734693;1;0,2;1;0,2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1557857,143;1488542,857;1421285,714;1474078,571;0,095577785;14,81;14,91;15,21;14,96;-0,026126715;1184,276;1125,4776;949,0824;1096,0784;0,264178172;3831,482;3822,534;3805,712;3701,038;3790,966;0,03548899;PANEL_DEPARTAMENTAL;7;67,5355509
TOLIMA;2021;8;414,3146435;458,7054981;6305,07;7506,04;0,662370001;0,072751849;915;10768530,45;9,807142857;284;38,60714286;84,67714286;23,20392857;28,79785714;18,60142857;70,08928571;13,67571429;0,595;0,585714286;16,59678571;1,530714286;-0,835625;28,36053571;0,59375;0,604910714;0,384999746;0,815499924;0;0;1;1;1;0,25;1;0,75;0;0;0;0;0;0;0;0;0;0;1;1;1700964,286;1714928,571;1588535,714;1696116,071;0,079539161;14,88;14,8625;14,81;14,85375;0,004726536;1130,973;1144,29875;1184,276;1150,961625;-0,045008934;3872,165;3885,995;3880,6025;3845,06;3877,065;0,007107363;PANEL_DEPARTAMENTAL;7;-44,39085466
TOLIMA;2021;9;684,783512;606,0928385;6305,07;7506,04;1,094771963;0,096127852;1209;10768530,45;17,04;355;62,83285714;114,4957143;23,50914286;29,55971429;18,38828571;67,50657143;13,34971429;0,58;0,57;17,89885714;1,61;0,215857143;29,50435714;0,574357143;0,583714286;0,409077419;0,822723226;0;0;1;1;1;1;1;0,8;0;0;0;0;0;0;0;0;0;0;1;1;1723100;1712500;1708800;1714064,286;0,008470695;15,88;15,68;15,08;15,58;0,053763441;1089,832;1098,0602;1122,7448;1102,1743;-0,029101314;3816,26;3818,934;3826,816;3855,74;3827,288;-0,01003384;PANEL_DEPARTAMENTAL;7;78,6906735
TOLIMA;2021;10;458,2365237;507,3332941;6305,07;7506,04;0,73258846;0,08046434;1012;10768530,45;10,31428571;284;43,95571429;93,73285714;24,07928571;29,24607143;19,7775;71,16464286;14,61178571;0,560714286;0,553214286;16,30392857;1,036785714;-3,360535714;29,58258929;0,558571429;0,566517857;0,309309134;0,79279274;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1782785,714;1778428,571;1718839,286;1763276,786;0,03757793;15,63;15,6925;15,88;15,72375;-0,015743073;986,834;1012,5835;1089,832;1025,45825;-0,094508144;3775,7775;3771,41;3775,005;3822,815;3786,7425;-0,01225589;PANEL_DEPARTAMENTAL;7;-49,0967704
TOLIMA;2021;11;529,1907364;566,9900747;6305,07;7506,04;0,846023847;0,089926055;1131;10768530,45;12,02142857;284;41,15;85,10571429;23,49964286;28,4875;19,55571429;73,07607143;14,59107143;0,57;0,555714286;15,8475;1,010357143;-3,180803571;28,685;0,552946429;0,562857143;0,355015687;0,806504706;0;0;1;1;1;1;1;0,75;0;0;0;0;0;0;1;0,25;0;0;1;1;1997101,19;1901535,714;1782785,714;1884900,298;0,120047945;15,25;15,345;15,63;15,3925;-0,02431222;1135,451;1098,29675;986,834;1079,719625;0,150599797;3925,4875;3895,2825;3869,565;3775,7775;3858,4025;0,039631708;PANEL_DEPARTAMENTAL;7;-37,79933832
TOLIMA;2021;12;759,0312991;694,3247158;6305,07;7506,04;1,213472828;0,110121651;1385;10768530,45;21,69142857;355;80,59285714;137,75;23,46057143;28,25085714;19,59742857;75,44857143;15,068;0,592;0,566571429;14,94542857;1,000571429;0,096928571;28,26278571;0,565142857;0,588071429;0,396324864;0,818897459;0;0;1;1;0;0;1;0,6;0;0;0;0;0;0;1;0,6;0;0;1;1;2115742,857;2132280,952;2026538,095;2113089,286;0,048767201;15,75;15,65;15,35;15,6;0,026229508;1167,18;1160,8342;1141,7968;1157,6613;0,02235517;3962,24;3966,816;3967,634;3930,056;3953,66;0,008243486;PANEL_DEPARTAMENTAL;7;64,70658334
TOLIMA;2022;1;376,7014304;417,0622979;5325,52;7442,22;0,607401711;0,078313911;868;14502232,06;11,93571429;284;58,32857143;122,9142857;23,23428571;28,515;18,93464286;72,53464286;14,20428571;0,585;0,567857143;15,48214286;1,110714286;-0,902160714;28,14455357;0,571160714;0,593839286;0,369872694;0,810961808;0;0;1;1;1;0,25;1;0,5;0;0;0;0;0;0;1;1;0;0;0;0;2153767,857;2144267,857;2108607,143;2134491,071;0,021467464;15,5;15,5625;15,75;15,59375;-0,015873016;1031,827;1065,66525;1167,18;1082,584375;-0,115965832;3996,0025;4001,5425;3995,6425;3965,7175;3999,85;0,007850088;PANEL_DEPARTAMENTAL;7;-40,36086754
TOLIMA;2022;2;443,4204155;445,891489;5325,52;7442,22;0,714980877;0,083727315;928;14502232,06;25,21714286;284;78,38714286;136,7157143;23,04714286;27,75571429;19,19214286;75,30964286;14,66035714;0,628928571;0,592857143;14,88142857;0,876071429;2,204732143;28,29767857;0,57625;0,6025;0,499883409;0,849965023;0;0;1;1;1;0,5;1;0,25;0;0;0;0;0;0;1;1;0;0;0;0;2212119,048;2198821,429;2153767,857;2187377,976;0,027041294;15,63;15,5975;15,5;15,58125;0,008387097;983,233;995,3815;1031,827;1001,45575;-0,047095104;3929,5225;3938,4075;3947,5125;3996,0025;3952,405;-0,016613803;PANEL_DEPARTAMENTAL;7;-2,471073523
TOLIMA;2022;3;491,1258627;439,1646778;5325,52;7442,22;0,791902195;0,082464187;914;14502232,06;42,73571429;355;158,6685714;271,8871429;22,628;27,05714286;19,03714286;80,05057143;15,30714286;0,709714286;0,670285714;15,35028571;0,957714286;2,663;27,11135714;0,646857143;0,687;0,644582083;0,893374625;1;1;0;0;0;0;0;0;1;0,6;0;0;0;0;0;0;0;0;1;1;1994971,429;2035380,952;2177838,095;2065550;-0,082778454;17,25;16,926;15,954;16,764;0,082917466;1120,626;1093,1474;1010,7116;1079,4081;0,111788762;3802,974;3806,814;3830,144;3904,84;3842,352;-0,025956128;PANEL_DEPARTAMENTAL;7;51,96118491
TOLIMA;2022;4;340,0914576;360,3648888;5325,52;7442,22;0,548370982;0,06766755;750;14502232,06;37,37857143;284;155,1871429;279,0242857;22,50571429;26,98642857;18,77071429;80,77071429;15,36535714;0,761071429;0,727142857;15,25678571;1,279285714;1,499107143;27,21285714;0,706607143;0,743303571;0,707340297;0,912202089;1;1;0;0;0;0;0;0;1;0,75;0;0;0;0;0;0;0;0;0;0;2030119,048;2007833,333;1983535,714;2006946,429;0,023522088;17,63;17,535;17,25;17,4875;0,022028986;848;916,1565;1120,626;950,23475;-0,243280095;3825,0175;3801,7925;3777,1475;3802,19;3790,15;0,006153223;PANEL_DEPARTAMENTAL;7;-20,27343116
TOLIMA;2022;5;441,365616;488,6547892;5325,52;7442,22;0,711667673;0,091757197;1017;14502232,06;29,16285714;284;126,4671429;281,6542857;22,15821429;26,505;18,3675;81,58571429;15,22392857;0,7825;0,7575;15,53071429;1,356785714;0,700178571;26,65357143;0,745;0,774017857;0,694083163;0,908224949;1;1;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0;0;0;0;0;2097571,429;2088214,286;2030119,048;2073869,048;0,033345246;17,13;17,255;17,63;17,3175;-0,028360749;944,263;920,19725;848;908,164375;0,113517689;4016,66;4028,5875;4030,1425;3825,0175;3982,1;0,05104546;PANEL_DEPARTAMENTAL;7;-47,28917314
TOLIMA;2022;6;532,344927;456,9426789;5325,52;7442,22;0,858364725;0,085802453;951;14502232,06;27,03285714;355;118,1257143;273,6171429;21,48857143;25,55571429;17,74885714;81,924;14,68142857;0,778571429;0,757428571;14,45942857;1,256;-0,781285714;25,79228571;0,761142857;0,782785714;0,598435753;0,879530726;1;0,2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2177485,714;2149800;2102657,143;2142335,714;0,035508874;17,38;17,33;17,18;17,305;0,011675423;939;940,0526;943,2104;940,5789;-0,004458927;3983,566;3951,326;3926,28;3967,654;3936,874;0,005958064;PANEL_DEPARTAMENTAL;7;75,40224808
TOLIMA;2022;7;409,5105714;453,386704;5325,52;7442,22;0,660303895;0,085134729;943,5992202;14502232,06;25,99857143;284;82,94857143;172,05;21,80071429;26,35642857;17,64;79,67928571;14,53107143;0,760357143;0,735714286;15,70428571;1,376428571;2,580982143;26,11428571;0,74;0,761785714;0,639545311;0,891863593;0;0;0;0;0;0;0;0;1;0,5;0;0;0;0;1;1;0;0;0;0;2248178,571;2246607,143;2191107,143;2243687,5;0,026555696;17,38;17,38;17,38;17,38;0;1020,512;1000,134;939;989,945;0,086807242;4377,015;4387,6125;4351,6325;4036,55;4290,57;0,085648478;PANEL_DEPARTAMENTAL;7;-43,87613265
TOLIMA;2022;8;411,854444;455,9817059;5325,52;7442,22;0,664083208;0,085622006;949;14502232,06;18,10571429;284;107,7428571;190,6914286;21,80892857;26,62428571;17,35928571;77,5425;14,10178571;0,762857143;0,747857143;17,015;1,386071429;1,239017857;26,36419643;0,753035714;0,773482143;0,619532071;0,885859621;1;0,75;0;0;0;0;0;0;1;0,5;0;0;0;0;1;1;0;0;0;0;2296321,429;2238892,857;2248178,571;2245678,571;0,021893905;17,44;17,425;17,38;17,4175;0,003452244;872;909,128;1020,512;927,692;-0,145526951;4327,76;4315,08;4305,83;4377,015;4327,3975;-0,011091143;PANEL_DEPARTAMENTAL;7;-44,12726186
TOLIMA;2022;9;472,3802458;400,7257563;5325,52;7442,22;0,761676348;0,075246315;834;14502232,06;19,82428571;355;60,67142857;181,3142857;22,73171429;27,61771429;18,30114286;74,33028571;14,22914286;0,701714286;0,679142857;17,14714286;1,249142857;0,772714286;27,47685714;0,694;0,711714286;0,574580139;0,872374042;0;0;0;0;0;0;0;0;1;0,2;0;0;0;0;1;1;0;0;0;0;2409257,143;2419914,286;2335314,286;2402171,429;0,035004655;18,06;17,936;17,564;17,874;0,028440367;816;827,2;860,8;832,8;-0,051376147;4456,98;4438,996;4416,476;4355,554;4411,462;0,023475984;PANEL_DEPARTAMENTAL;7;71,65448949
TOLIMA;2022;10;385,3811868;426,6720283;5325,52;7442,22;0,621397143;0,080118379;888;14502232,06;38,48428571;284;129,0485714;176,82;22,14107143;26,34464286;18,68714286;80,99892857;15,08785714;0,771428571;0,740714286;15,92892857;1,114285714;3,681964286;26,74080357;0,709910714;0,741696429;0,705213673;0,911564102;1;1;0;0;0;0;0;0;1;0,75;0;0;0;0;1;1;0;0;0;0;2270857,143;2344321,429;2388750;2342491,071;-0,049000652;18,06;18,06;18,06;18,06;0;944;912;816;896;0,156862745;4743,695;4716,65;4686,475;4454,5425;4627,37;0,06502736;PANEL_DEPARTAMENTAL;7;-41,29084145
TOLIMA;2022;11;472,1477523;509,3157094;5325,52;7442,22;0,76130147;0,095636803;1060;14502232,06;31,12857143;284;141,27;270,3185714;21,74321429;25,59428571;18,63714286;83,51071429;15,23857143;0,813571429;0,803571429;15,13107143;1,051428571;1,595982143;25,93919643;0,783571429;0,800803571;0,688594304;0,906578291;1;1;0;0;0;0;0;0;1;0,5;0;0;0;0;1;0,25;0;0;0;0;1997750;2041928,571;2270857,143;2093053,571;-0,1198639;18,5;18,39;18,06;18,335;0,024363234;853;875,75;944;887,125;-0,096398305;4935,825;4931,7075;4920,3275;4743,695;4903,4525;0,041230543;PANEL_DEPARTAMENTAL;7;-37,16795713
TOLIMA;2022;12;535,1185612;471,3572745;5325,52;7442,22;0,862836994;0,088509155;981;14502232,06;20,22571429;355;96,14571429;270,9185714;21,59828571;26,00714286;18,08514286;81,60228571;14,716;0,794;0,784285714;15,52;1,013428571;-0,196214286;25,76207143;0,799285714;0,806214286;0,612064832;0,88361945;1;0,2;0;0;0;0;0;0;1;0,2;0;0;0;0;0;0;0;0;0;0;1937114,286;1934600;1984257,143;1933407,143;-0,02211943;19,75;19,5;18,75;19,375;0,054054054;1035;998,6;889,4;980,4;0,170691676;4788,18;4793,856;4802,422;4902,098;4823,998;-0,02268215;PANEL_DEPARTAMENTAL;7;63,76128675
TOLIMA;2023;1;359,2320425;397,7211899;5199,53;7725,03;0,55802819;0,076491758;868;11143094,65;30,06571429;284;109,61;172,2528571;21,13392857;25,43678571;17,6725;81,27535714;14,21892857;0,816785714;0,806071429;15,60607143;0,962142857;3,630339286;25,601875;0,786160714;0,800982143;0,669422904;0,900826871;1;0,75;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0;1;1;0;0;1823607,143;1858000;1938821,429;1883955,357;-0,058751422;22,38;21,7225;19,75;21,39375;0,133164557;832,373;883,02975;1035;908,358125;-0,195774879;4689,9475;4720,7275;4755,3725;4793,4275;4759,97;-0,02160697;PANEL_DEPARTAMENTAL;7;-38,48914741
TOLIMA;2023;2;461,7715823;469,6592392;5199,53;7725,03;0,717312294;0,090327249;1025;11143094,65;11,40714286;284;59,06;168,67;22,0775;26,685;18,11178571;79,94535714;14,79142857;0,770714286;0,755357143;17,01607143;0,957142857;-1,247767857;26,36508929;0,781607143;0,791160714;0,603976525;0,881192958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,5;1;1;0;0;2066000;1983142,857;1823607,143;1944214,286;0,135047419;21,75;21,9075;22,38;21,98625;-0,028150134;929,255;905,0345;832,373;892,92425;0,116392531;4804,015;4786,075;4728,7275;4689,9475;4706,4025;0,025470923;PANEL_DEPARTAMENTAL;7;-7,887656909
TOLIMA;2023;3;416,937706;366,1051045;5199,53;7725,03;0,647667708;0,070411192;799;11143094,65;38,24;355;129,8657143;204,5514286;22,39885714;26,43114286;19,2;81,642;15,44942857;0,801714286;0,782285714;14,20971429;0,930285714;1,763857143;26,49064286;0,767071429;0,788142857;0,719481489;0,915844447;1;0,6;0;0;0;0;0;0;1;0,6;0;0;0;0;0;0;0;0;0;0;1993171,429;2047342,857;2063800;2044864,286;-0,032931219;20,88;21,054;21,576;21,141;-0,032;906,561;911,0998;924,7162;913,3692;-0,019537371;4748,224;4763,01;4788,938;4799,39;4794,15;-0,010417174;PANEL_DEPARTAMENTAL;7;50,83260149
