ALLSKY_SFC_SW_DWN_mean,GWETROOT_mean,GWETTOP_mean,IMERG_PRECTOT,PRECTOTCORR,QV2M_mean,RH2M_mean,T2M_MAX_mean,T2M_MIN_mean,T2M_mean,WS2M_mean,anio_referencia_y,anomalia_lluvia_semana_iso_mean,area_cosechada_departamental_ha,departamento,dummy_devaluacion_4s_p75_any,dummy_estres_hidrico_p25_any,dummy_exceso_lluvia_p75_any,dummy_exportaciones_altas_p75_any,dummy_indice_climatico_alto_p75_any,dummy_indice_climatico_bajo_p25_any,dummy_precio_externo_alto_p75_any,dummy_precio_interno_alto_p75_any,dummy_temp_max_alta_p75_any,dummy_trm_lag4_alta_p75_any,exportaciones_mensual_miles_sacos_lag_1s_mean,exportaciones_mensual_miles_sacos_lag_4s_mean,exportaciones_mensual_miles_sacos_ma_4s_mean,exportaciones_mensual_miles_sacos_mean,exportaciones_mensual_miles_sacos_var_4s_mean,fecha_mes,gwetroot_ma_4s_mean,gwettop_ma_4s_mean,indice_climatico_ajustado_x_mean,lluvia_acum_4s,lluvia_acum_8s,mes_referencia_y,precio_externo_exdock_cent_usd_lb_lag_1s_mean,precio_externo_exdock_cent_usd_lb_lag_4s_mean,precio_externo_exdock_cent_usd_lb_ma_4s_mean,precio_externo_exdock_cent_usd_lb_mean,precio_externo_exdock_cent_usd_lb_var_4s_mean,precio_interno_cop_carga_lag_1s_mean,precio_interno_cop_carga_lag_4s_mean,precio_interno_cop_carga_ma_4s_mean,precio_interno_cop_carga_mean,precio_interno_cop_carga_var_4s_mean,produccion_mensual_proxy_t,rendimiento_departamental_t_ha,t2m_max_ma_4s_mean,trm_promedio_semana_cop_usd_mean,trm_viernes_cop_usd_lag_1s_mean,trm_viernes_cop_usd_lag_4s_mean,trm_viernes_cop_usd_ma_4s_mean,trm_viernes_cop_usd_mean,trm_viernes_cop_usd_var_4s_mean,valor_cosecha_anual_millones
14.40142857142857,0.7210714285714286,0.7532142857142857,284,10.59571428571429,12.21214285714286,86.75928571428571,20.40285714285714,12.47357142857143,15.82285714285714,0.9117857142857143,2022,-1.513017857142857,4706.54,HUILA,0,0,0,0,0,0,0,1,1,0,1065.66525,1167.18,1082.584375,1031.827,-0.1159658321766994,2022-01-01,0.7373214285714286,0.7660714285714286,0.8550658949093877,41.50285714285714,120.0342857142857,1,15.5625,15.75,15.59375,15.5,-0.0158730158730159,2144267.857142857,2108607.142857143,2134491.071428572,2153767.857142857,0.02146746350656565,369.0691840019723,0.8499308911173478,20.63241071428572,4001.5425,3995.6425,3965.7175,3999.85,3996.0025,0.0078500875,14502232.05729942
12.18107142857143,0.7192857142857143,0.7535714285714286,284,19.15571428571429,12.58285714285714,88.04249999999999,20.35607142857143,13.06,16.04142857142857,0.8060714285714285,2022,1.190803571428571,4706.54,HUILA,0,0,0,0,1,0,0,1,0,0,995.3815,1031.827,1001.45575,983.233,-0.0470951041211366,2022-02-01,0.7117857142857142,0.74625,0.8592967432140626,57.61142857142858,99.11428571428571,2,15.5975,15.5,15.58125,15.63,0.0083870967741936,2198821.428571428,2153767.857142857,2187377.976190476,2212119.047619048,0.0270412944136053,394.5808787486524,1.0004652982175775,20.42276785714286,3938.4075,3947.5125,3996.0025,3952.405,3929.5225,-0.0166138025,14502232.05729942
13.01057142857143,0.845142857142857,0.8474285714285713,355,32.16428571428571,12.42485714285714,88.87628571428571,19.71142857142857,12.69542857142857,15.66028571428572,0.9374285714285714,2022,0.6752142857142858,4706.54,HUILA,0,0,1,1,1,0,0,0,0,0,1093.1474,1010.7116,1079.4081,1120.626,0.1117887621753949,2022-03-01,0.8073571428571429,0.8214285714285715,0.9057372246620392,139.3814285714286,228.0614285714286,3,16.926,15.954,16.764,17.25,0.08291746641074847,2035380.952380952,2177838.095238095,2065550.0,1994971.428571429,-0.0827784541126331,388.628149974427,1.1081004967100259,19.86742857142857,3806.814,3830.144,3904.84,3842.352,3802.974,-0.025956128,14502232.05729942
13.00142857142857,0.9078571428571429,0.8835714285714286,284,27.87142857142857,12.18892857142857,89.4275,19.42714285714286,11.99535714285714,15.22892857142857,1.261785714285714,2022,0.1836607142857145,4706.54,HUILA,0,0,1,0,1,0,0,0,0,0,916.1565,1120.626,950.23475,848.0,-0.243280095232486,2022-04-01,0.8858928571428571,0.87125,0.9131168993182832,103.3885714285714,211.7014285714286,4,17.535,17.25,17.4875,17.63,0.0220289855072464,2007833.333333333,1983535.714285714,2006946.428571429,2030119.047619048,0.02352208753664078,318.8961843335014,0.767329806323932,19.65821428571429,3801.7925,3777.1475,3802.19,3790.15,3825.0175,0.006153222500000001,14502232.05729942
12.87678571428571,0.9239285714285714,0.8914285714285715,284,19.79714285714286,11.94107142857143,89.94178571428571,18.85678571428571,11.565,14.825,1.358571428571429,2022,0.5029464285714287,4706.54,HUILA,0,0,1,0,1,0,0,0,0,0,920.19725,848.0,908.1643750000001,944.263,0.1135176886792452,2022-05-01,0.9214285714285715,0.8902678571428572,0.8953273395968528,89.92285714285714,193.3114285714286,5,17.255,17.63,17.3175,17.13,-0.0283607487237662,2088214.285714285,2030119.047619048,2073869.047619048,2097571.428571429,0.0333452460197097,432.4232259562279,0.9958291662054637,19.08794642857143,4028.5875,4030.1425,3825.0175,3982.1,4016.66,0.05104546,14502232.05729942
12.69342857142857,0.9051428571428571,0.8782857142857143,355,17.76285714285714,11.54971428571429,89.78057142857142,18.42228571428571,11.00457142857143,14.33371428571428,1.264571428571429,2022,-0.7343571428571429,4706.54,HUILA,0,0,0,0,1,0,0,1,0,0,940.0526,943.2103999999999,940.5789000000001,939.0,-0.00445892722684256,2022-06-01,0.9159285714285715,0.8854285714285715,0.8634196705866628,82.66714285714286,194.34,6,17.33,17.18,17.305,17.38,0.01167542323409216,2149800.0,2102657.142857143,2142335.714285715,2177485.714285715,0.03550887367317936,404.3603617348798,1.2011008233945637,18.41485714285714,3951.326,3926.28,3967.654,3936.874,3983.566,0.005958063999999999,14502232.05729942
12.92035714285714,0.8275,0.8307142857142857,284,7.625714285714285,11.37714285714286,88.73357142857142,18.68892857142858,10.98142857142857,14.32821428571429,1.480357142857143,2022,-0.1432142857142859,4706.54,HUILA,0,0,0,0,0,1,0,1,0,0,1000.134,939.0,989.9449999999999,1020.512,0.0868072417465388,2022-07-01,0.8554464285714286,0.8472321428571429,0.8337162648841634,28.45142857142857,89.36857142857143,7,17.38,17.38,17.38,17.38,0.0,2246607.142857143,2191107.142857143,2243687.5,2248178.571428572,0.02655569622475925,401.2135878110606,0.9239563664432646,18.60428571428572,4387.6125,4351.6325,4036.55,4290.57,4377.015,0.0856484775,14502232.05729942
13.54285714285714,0.7410714285714286,0.765,284,2.262857142857142,10.98321428571429,85.91214285714285,19.18928571428571,10.33428571428571,14.34357142857143,1.524642857142857,2022,-0.7424999999999999,4706.54,HUILA,0,0,0,0,0,1,0,1,0,0,909.1279999999999,1020.512,927.692,872.0,-0.1455269511774481,2022-08-01,0.7778571428571429,0.7945535714285714,0.8051815260157451,22.50571428571428,50.95714285714286,8,17.425,17.38,17.4175,17.44,0.0034522439585731,2238892.857142857,2248178.571428572,2245678.571428572,2296321.428571429,0.0218939049029289,403.5099719099904,0.929244718514243,18.99544642857143,4315.08,4305.83,4377.015,4327.3975,4327.76,-0.0110911425,14502232.05729942
15.24742857142857,0.6682857142857144,0.6994285714285714,355,16.85571428571428,10.98,82.90714285714287,20.364,10.89914285714286,15.02742857142857,1.430571428571428,2022,1.362642857142857,4706.54,HUILA,0,1,0,0,1,1,0,1,0,0,827.2,860.8,832.8,816.0,-0.05137614678899072,2022-09-01,0.6828571428571428,0.7120714285714286,0.8371322674916909,43.23285714285714,69.30285714285715,9,17.936,17.564,17.874,18.06,0.02844036697247688,2419914.285714286,2335314.285714286,2402171.428571429,2409257.142857143,0.03500465492848299,354.6125569788535,1.0658057837633068,19.875,4438.996,4416.476000000001,4355.554,4411.462,4456.98,0.023475984,14502232.05729942
15.07071428571429,0.7428571428571429,0.7785714285714286,284,33.97285714285714,12.17785714285714,87.23035714285714,20.15892857142858,12.25464285714286,15.65821428571429,0.9621428571428572,2022,3.860267857142857,4706.54,HUILA,0,1,1,0,1,0,0,1,1,0,912.0,816.0,896.0,944.0,0.1568627450980393,2022-10-01,0.7024107142857143,0.7401785714285715,0.895314876309387,110.3328571428571,150.0014285714286,10,18.06,18.06,18.06,18.06,0.0,2344321.428571429,2388750.0,2342491.071428571,2270857.142857143,-0.04900065218703455,377.5730822508656,0.8695145522030007,20.38705357142857,4716.65,4686.475,4454.5425,4627.37,4743.695,0.06502736,14502232.05729942
