departamento,anio_referencia_y,mes_referencia_y,produccion_mensual_desde_semana_t,produccion_mensual_proxy_t,produccion_anual_departamental_t,area_cosechada_departamental_ha,rendimiento_departamental_t_ha,peso_mensual_prod_nacional,produccion_nacional_mensual_oficial_miles_sacos,valor_cosecha_anual_millones,PRECTOTCORR,IMERG_PRECTOT,lluvia_acum_4s,lluvia_acum_8s,T2M_mean,T2M_MAX_mean,T2M_MIN_mean,RH2M_mean,QV2M_mean,GWETTOP_mean,GWETROOT_mean,ALLSKY_SFC_SW_DWN_mean,WS2M_mean,anomalia_lluvia_semana_iso_mean,t2m_max_ma_4s_mean,gwetroot_ma_4s_mean,gwettop_ma_4s_mean,indice_climatico_base_x_mean,indice_climatico_ajustado_x_mean,dummy_exceso_lluvia_p75_any,dummy_exceso_lluvia_p75_mean,dummy_estres_hidrico_p25_any,dummy_estres_hidrico_p25_mean,dummy_temp_max_alta_p75_any,dummy_temp_max_alta_p75_mean,dummy_indice_climatico_bajo_p25_any,dummy_indice_climatico_bajo_p25_mean,dummy_indice_climatico_alto_p75_any,dummy_indice_climatico_alto_p75_mean,dummy_trm_lag4_alta_p75_any,dummy_trm_lag4_alta_p75_mean,dummy_devaluacion_4s_p75_any,dummy_devaluacion_4s_p75_mean,dummy_precio_interno_alto_p75_any,dummy_precio_interno_alto_p75_mean,dummy_precio_externo_alto_p75_any,dummy_precio_externo_alto_p75_mean,dummy_exportaciones_altas_p75_any,dummy_exportaciones_altas_p75_mean,precio_interno_cop_carga_mean,precio_interno_cop_carga_lag_1s_mean,precio_interno_cop_carga_lag_4s_mean,precio_interno_cop_carga_ma_4s_mean,precio_interno_cop_carga_var_4s_mean,precio_externo_exdock_cent_usd_lb_mean,precio_externo_exdock_cent_usd_lb_lag_1s_mean,precio_externo_exdock_cent_usd_lb_lag_4s_mean,precio_externo_exdock_cent_usd_lb_ma_4s_mean,precio_externo_exdock_cent_usd_lb_var_4s_mean,exportaciones_mensual_miles_sacos_mean,exportaciones_mensual_miles_sacos_lag_1s_mean,exportaciones_mensual_miles_sacos_lag_4s_mean,exportaciones_mensual_miles_sacos_ma_4s_mean,exportaciones_mensual_miles_sacos_var_4s_mean,trm_viernes_cop_usd_mean,trm_promedio_semana_cop_usd_mean,trm_viernes_cop_usd_lag_1s_mean,trm_viernes_cop_usd_lag_4s_mean,trm_viernes_cop_usd_ma_4s_mean,trm_viernes_cop_usd_var_4s_mean,nivel,dias_productivos_periodo_2021_2024,diff_target_mensual
ANTIOQUIA,2022,3,226.3735433523439,202.4231908271553,2454.68,1789.27,1.518207157236262,0.0824641871148806,914.0,14502232.05729942,38.55571428571429,355,136.3557142857143,217.81,21.06885714285714,25.41057142857143,18.29142857142857,87.65857142857143,15.44485714285714,0.7677142857142857,0.7265714285714286,16.33914285714285,0.1691428571428571,2.816214285714286,25.75928571428572,0.6853571428571429,0.7190714285714286,0.6345499772216397,0.8903649931664919,1,0.6,0,0.0,0,0.0,0,0.0,1,0.2,0,0,0,0,0,0.0,0,0,1,1,1994971.428571429,2035380.952380952,2177838.095238095,2065550.0,-0.0827784541126331,17.25,16.926,15.954,16.764,0.08291746641074847,1120.626,1093.1474,1010.7116,1079.4081,0.1117887621753949,3802.974,3806.814,3830.144,3904.84,3842.352,-0.025956128,PANEL_DEPARTAMENTAL,7,23.95035252518861
ANTIOQUIA,2022,4,156.757593461193,166.1021806568561,2454.68,1789.27,1.051317644365756,0.0676675496019261,750.0,14502232.05729942,36.28285714285714,284,142.7957142857143,253.6985714285714,20.93892857142857,24.70607142857143,18.37714285714286,89.29714285714286,15.66321428571429,0.8703571428571428,0.8721428571428572,15.94428571428571,0.1453571428571428,2.897589285714286,25.26107142857143,0.81875,0.8354464285714286,0.6982299373223092,0.9094689811966927,1,1.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0,0,0,0,0.0,0,0,0,0,2030119.047619048,2007833.333333333,1983535.714285714,2006946.428571429,0.02352208753664078,17.63,17.535,17.25,17.4875,0.0220289855072464,848.0,916.1565,1120.626,950.23475,-0.243280095232486,3825.0175,3801.7925,3777.1475,3802.19,3790.15,0.006153222500000001,PANEL_DEPARTAMENTAL,7,-9.344587195663138
ANTIOQUIA,2022,5,203.4376643606294,225.2345569706969,2454.68,1789.27,1.3643843424008413,0.0917571972602118,1017.0,14502232.05729942,32.22142857142858,284,136.9185714285714,279.7142857142857,21.29035714285714,25.15607142857143,18.51678571428571,89.22142857142856,15.99178571428572,0.9060714285714285,0.937142857142857,16.33142857142857,0.1546428571428571,1.630267857142857,24.96848214285714,0.9183035714285714,0.895625,0.7848033724795317,0.9354410117438594,1,1.0,0,0.0,0,0.0,0,0.0,1,0.75,0,0,0,0,0,0.0,0,0,0,0,2097571.428571429,2088214.285714285,2030119.047619048,2073869.047619048,0.0333452460197097,17.13,17.255,17.63,17.3175,-0.0283607487237662,944.263,920.19725,848.0,908.1643750000001,0.1135176886792452,4016.66,4028.5875,4030.1425,3825.0175,3982.1,0.05104546,PANEL_DEPARTAMENTAL,7,-21.79689261006746
ANTIOQUIA,2022,6,245.3725543148067,210.6175650728936,2454.68,1789.27,1.645626792925428,0.0858024528952423,951.0,14502232.05729942,43.65285714285714,355,165.9757142857143,339.8,20.62285714285714,24.35028571428571,17.974,90.51571428571428,15.58485714285714,0.9171428571428573,0.9537142857142857,15.48342857142857,0.1325714285714285,1.596928571428571,24.4655,0.9522142857142857,0.9159285714285715,0.746829564191539,0.9240488692574615,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0,0,0,1,1.0,0,0,0,0,2177485.714285715,2149800.0,2102657.142857143,2142335.714285715,0.03550887367317936,17.38,17.33,17.18,17.305,0.01167542323409216,939.0,940.0526,943.2103999999999,940.5789000000001,-0.00445892722684256,3983.566,3951.326,3926.28,3967.654,3936.874,0.005958063999999999,PANEL_DEPARTAMENTAL,7,34.75498924191317
ANTIOQUIA,2022,7,188.7547900174369,208.9785175193052,2454.68,1789.27,1.265911505926575,0.0851347293819582,943.599220188862,14502232.05729942,34.15571428571429,284,110.3685714285714,239.4385714285714,21.08678571428571,25.015,18.03607142857143,88.18357142857143,15.58821428571429,0.8939285714285714,0.9153571428571429,17.09642857142857,0.1760714285714285,3.384375,24.93035714285714,0.927767857142857,0.9000892857142858,0.7424383474415046,0.9227315042324513,1,0.5,0,0.0,0,0.0,0,0.0,1,1.0,0,0,0,0,1,1.0,0,0,0,0,2248178.571428572,2246607.142857143,2191107.142857143,2243687.5,0.02655569622475925,17.38,17.38,17.38,17.38,0.0,1020.512,1000.134,939.0,989.9449999999999,0.0868072417465388,4377.015,4387.6125,4351.6325,4036.55,4290.57,0.0856484775,PANEL_DEPARTAMENTAL,7,-20.22372750186827
ANTIOQUIA,2022,8,189.8351459963002,210.1746259244753,2454.68,1789.27,1.2731570707358881,0.0856220060963039,949.0,14502232.05729942,23.69428571428571,284,144.1,254.4685714285714,20.98428571428571,25.03142857142857,18.13,87.58999999999999,15.3625,0.9078571428571428,0.9424999999999999,18.12142857142857,0.1567857142857143,1.484732142857143,24.89491071428571,0.9416071428571429,0.9100892857142857,0.7473734760337956,0.9242120428101386,1,0.75,0,0.0,0,0.0,0,0.0,1,0.75,0,0,0,0,1,1.0,0,0,0,0,2296321.428571429,2238892.857142857,2248178.571428572,2245678.571428572,0.0218939049029289,17.44,17.425,17.38,17.4175,0.0034522439585731,872.0,909.1279999999999,1020.512,927.692,-0.1455269511774481,4327.76,4315.08,4305.83,4377.015,4327.3975,-0.0110911425,PANEL_DEPARTAMENTAL,7,-20.33947992817508
ANTIOQUIA,2022,9,217.7331681668388,184.705624890424,2454.68,1789.27,1.4602592219184727,0.0752463151573419,834.0,14502232.05729942,33.88857142857143,355,118.5214285714286,281.3885714285714,20.80914285714286,24.916,17.91571428571428,89.02342857142858,15.45,0.8771428571428572,0.8879999999999999,17.53828571428571,0.1351428571428571,2.211071428571429,25.13321428571428,0.8940714285714286,0.8791428571428572,0.717524108025019,0.9152572324075056,1,0.4,0,0.0,0,0.0,0,0.0,1,0.8,0,0,0,0,1,1.0,0,0,0,0,2409257.142857143,2419914.285714286,2335314.285714286,2402171.428571429,0.03500465492848299,18.06,17.936,17.564,17.874,0.02844036697247688,816.0,827.2,860.8,832.8,-0.05137614678899072,4456.98,4438.996,4416.476000000001,4355.554,4411.462,0.023475984,PANEL_DEPARTAMENTAL,7,33.02754327641483
ANTIOQUIA,2022,10,177.6328868753579,196.6649818977176,2454.68,1789.27,1.191320841742328,0.0801183787286805,888.0,14502232.05729942,35.35428571428571,284,123.3357142857143,223.09,20.33392857142857,23.85571428571428,17.965,91.64214285714286,15.50285714285714,0.9032142857142856,0.9299999999999999,16.44892857142857,0.1246428571428571,2.135267857142857,24.26517857142857,0.9125892857142857,0.8922321428571428,0.7339543710627847,0.9201863113188353,1,0.75,0,0.0,0,0.0,0,0.0,1,0.75,0,0,0,0,1,1.0,0,0,0,0,2270857.142857143,2344321.428571429,2388750.0,2342491.071428571,-0.04900065218703455,18.06,18.06,18.06,18.06,0.0,944.0,912.0,816.0,896.0,0.1568627450980393,4743.695,4716.65,4686.475,4454.5425,4627.37,0.06502736,PANEL_DEPARTAMENTAL,7,-19.03209502235975
ANTIOQUIA,2022,11,217.6260054696409,234.75774866169,2454.68,1789.27,1.4595405196732136,0.0956368034373889,1060.0,14502232.05729942,30.15142857142857,284,139.0457142857143,262.3814285714286,20.3,23.87035714285714,17.79535714285714,91.52535714285715,15.47178571428571,0.9335714285714286,0.9775,15.38392857142857,0.1274999999999999,1.460089285714286,23.68580357142857,0.9655357142857143,0.9260714285714285,0.7031807932458127,0.9109542379737438,1,1.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0,0,0,1,0.25,0,0,0,0,1997750.0,2041928.571428571,2270857.142857143,2093053.571428572,-0.1198639004246365,18.5,18.39,18.06,18.335,0.0243632336655592,853.0,875.75,944.0,887.125,-0.0963983050847457,4935.825,4931.7075,4920.327499999999,4743.695,4903.452499999999,0.0412305425,PANEL_DEPARTAMENTAL,7,-17.13174319204913
ANTIOQUIA,2022,12,245.7447010103312,217.2616522991678,2454.68,1789.27,1.6481226489707952,0.0885091548793194,981.0,14502232.05729942,13.93,355,86.96857142857142,255.8528571428571,19.84314285714286,23.93571428571429,16.842,89.34714285714286,14.65914285714286,0.8925714285714286,0.9222857142857143,15.54485714285714,0.1737142857142857,-0.4687857142857144,23.75228571428571,0.9511428571428571,0.9125714285714285,0.5553662845070615,0.8666098853521185,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,1937114.285714286,1934600.0,1984257.142857143,1933407.142857143,-0.0221194298147879,19.75,19.5,18.75,19.375,0.054054054054054,1035.0,998.6,889.4,980.4,0.1706916764361078,4788.179999999999,4793.856,4802.422,4902.098,4823.998000000001,-0.02268215,PANEL_DEPARTAMENTAL,7,28.48304871116338
ANTIOQUIA,2023,1,140.2036676598433,155.2254891948265,2029.31,1703.3,0.987755540373463,0.0764917578855997,868.0,11143094.64744758,21.69285714285714,284,78.17,135.3,19.80571428571428,24.11964285714286,16.71714285714286,88.00285714285715,14.35,0.8707142857142857,0.8789285714285714,16.31285714285714,0.1978571428571428,2.458482142857143,24.08151785714286,0.8785714285714286,0.8699107142857142,0.6038555020350236,0.8811566506105071,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,1,1,0,0,1823607.142857143,1858000.0,1938821.428571429,1883955.357142857,-0.05875142204132712,22.38,21.7225,19.75,21.39375,0.1331645569620252,832.373,883.02975,1035.0,908.358125,-0.195774879227053,4689.9475,4720.7275,4755.372499999999,4793.4275,4759.97,-0.02160697,PANEL_DEPARTAMENTAL,7,-15.02182153498319
ANTIOQUIA,2023,2,180.223537446495,183.3019889685451,2029.31,1703.3,1.2697014321364057,0.0903272486552301,1025.0,11143094.64744758,7.097142857142857,284,35.03285714285714,113.2028571428571,20.67357142857143,25.41571428571429,17.42892857142857,85.11214285714286,14.59821428571429,0.7825,0.7632142857142857,17.27285714285714,0.2032142857142857,-1.077232142857143,25.07482142857143,0.8176785714285715,0.8226785714285714,0.5071480681755028,0.8521444204526508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0.5,1,1,0,0,2066000.0,1983142.857142857,1823607.142857143,1944214.285714286,0.1350474185784432,21.75,21.9075,22.38,21.98625,-0.0281501340482572,929.255,905.0345,832.373,892.92425,0.1163925307524389,4804.014999999999,4786.075,4728.7275,4689.9475,4706.4025,0.0254709225,PANEL_DEPARTAMENTAL,7,-3.078451522050131
ANTIOQUIA,2023,3,162.7254494468007,142.8861357910903,2029.31,1703.3,1.1464248185061987,0.0704111918785647,799.0,11143094.64744758,41.02142857142857,355,143.2657142857143,189.8785714285714,20.77314285714285,24.79171428571429,18.012,88.29542857142857,15.302,0.8257142857142856,0.8125714285714285,15.108,0.1685714285714285,3.309357142857143,24.98007142857143,0.7722857142857144,0.7952142857142858,0.6342573170902105,0.8902771951270629,1,0.6,0,0.0,0,0.0,0,0.0,1,0.2,0,0,0,0,0,0.0,0,0,0,0,1993171.428571429,2047342.857142857,2063800.0,2044864.285714286,-0.03293121891204161,20.88,21.054,21.576,21.141,-0.032,906.561,911.0998,924.7162000000001,913.3692000000001,-0.01953737133510168,4748.224,4763.01,4788.938,4799.389999999999,4794.15,-0.010417174,PANEL_DEPARTAMENTAL,7,19.83931365571047
ANTIOQUIA,2023,4,94.44840221140144,101.194716655073,2029.31,1703.3,0.6654029393159263,0.0498665638345412,565.867207197894,11143094.64744758,27.13285714285714,284,100.25,231.9357142857143,21.30428571428571,25.57214285714286,18.24964285714286,88.21214285714287,15.77535714285714,0.8664285714285714,0.8739285714285714,15.54857142857143,0.1389285714285714,0.6100892857142861,25.30107142857143,0.8708035714285713,0.8639285714285714,0.7057644994029869,0.911729349820896,0,0.0,0,0.0,0,0.0,0,0.0,1,0.75,0,0,0,0,0,0.0,0,0,0,0,1985821.428571428,1960821.428571428,1977714.285714286,1966732.142857143,0.004754946762599474,17.75,18.5325,20.88,18.92375,-0.1499042145593869,723.151,769.0035,906.561,791.92975,-0.2023140196853825,4547.205,4535.2875,4541.475,4740.0575,4595.11,-0.040273955,PANEL_DEPARTAMENTAL,7,-6.746314443671523
ANTIOQUIA,2023,5,130.220699026111,144.1729167789086,2029.31,1703.3,0.9174240523180485,0.0710452896693499,806.195505733111,11143094.64744758,25.24428571428571,284,83.27857142857144,183.5285714285714,22.06714285714286,25.87392857142857,19.11178571428572,87.37892857142856,16.40428571428571,0.8346428571428571,0.8260714285714286,17.75178571428572,0.1660714285714285,-0.1140178571428576,25.99294642857143,0.8458928571428571,0.8458928571428571,0.6728765250040293,0.9018629575012087,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0,0,0,0,0.0,0,0,0,0,1909642.857142857,1946928.571428571,1985821.428571428,1954750.0,-0.0379995670047445,17.38,17.4725,17.75,17.51875,-0.0208450704225352,845.853,815.1775,723.151,799.83975,0.1696768724650867,4526.8325,4550.385,4578.6675,4547.205,4556.3825,-0.0039653625,PANEL_DEPARTAMENTAL,7,-13.95221775279759
ANTIOQUIA,2023,6,195.8408632973523,170.9626355648089,2029.31,1703.3,1.379727798724962,0.0842466826481951,956.0,11143094.64744758,25.35,355,135.1571428571428,249.7328571428571,21.74885714285714,25.63057142857143,18.40257142857143,86.13114285714286,15.86457142857143,0.8388571428571427,0.8362857142857143,18.63742857142858,0.1557142857142857,-2.063642857142857,25.50407142857143,0.8460714285714286,0.8483571428571428,0.7064615180932822,0.9119384554279847,1,0.6,0,0.0,0,0.0,0,0.0,1,0.6,0,0,0,0,0,0.0,0,0,0,0,1581771.428571428,1672628.571428571,1876771.428571429,1709000.0,-0.1584292200565106,15.88,16.18,17.08,16.33,-0.06904487917146136,753.422,771.9082000000001,827.3668,781.1513,-0.0874203910135684,4204.328,4227.576,4261.144,4492.626,4303.856,-0.063986356,PANEL_DEPARTAMENTAL,7,24.87822773254345
